index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
5542,0,0,True,False,True,False,False,0.460511,0.914894,0.023718,0.359417,0.001583,0.418177,0.638596,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5543,0,0,True,False,True,False,False,0.473253,0.042553,0.033596,0.251265,0.002314,0.320559,0.404825,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5544,1,0,False,False,False,False,True,0.022034,0.276596,0.060106,0.182237,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5545,1,0,False,False,False,False,True,0.022477,0.93617,0.083794,0.377566,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5546,0,1,False,False,False,True,False,0.912393,0.297872,0.044013,0.378459,0.002921,0.343345,0.632456,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5547,0,0,True,False,True,False,False,0.867616,0.829787,0.028642,0.40598,0.001857,0.473848,0.654825,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5548,1,0,False,False,False,False,True,0.866953,0.765957,0.034826,0.320887,0.002333,0.307613,0.670175,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5549,0,1,False,False,False,True,False,0.030884,0.659574,0.074817,0.518447,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5550,1,1,True,True,False,False,False,0.460688,0.319149,0.088627,0.542398,0.006009,0.49508,0.360965,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5551,0,0,True,False,True,False,False,0.876377,0.12766,0.028642,0.148468,0.000821,0.217245,0.705702,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5552,0,1,False,False,False,True,False,0.894783,0.553191,0.085895,0.645195,0.005872,0.697307,0.290351,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5553,0,0,True,False,True,False,False,0.013185,0.085106,0.040801,0.233115,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,0,0,True,False,True,False,False,0.000973,0.851064,0.044134,0.580184,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5555,1,0,False,False,False,False,True,0.867882,0.723404,0.031974,0.600863,0.002054,0.594252,0.659211,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5556,1,1,True,True,False,False,False,0.465201,0.574468,0.065029,0.464891,0.004501,0.511134,0.162719,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5557,0,0,True,False,True,False,False,0.868015,0.510638,0.030743,0.332937,0.000841,0.230192,0.792544,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,1,0,False,False,False,False,True,0.867351,0.893617,0.036238,0.318953,0.002362,0.303211,0.855702,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5559,1,1,True,True,False,False,False,0.460157,0.531915,0.030203,0.367599,0.002005,0.252978,0.610965,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5560,0,0,True,False,True,False,False,0.425645,0.06383,0.055242,0.09283,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,1,1,True,True,False,False,False,0.443299,0.765957,0.070434,0.687891,0.00469,0.65303,0.460965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5562,1,0,False,False,False,False,True,0.500111,0.06383,0.060076,0.306159,0.004165,0.382962,0.144737,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5563,1,1,True,True,False,False,False,0.439007,0.765957,0.110034,0.578846,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5564,0,1,False,False,False,True,False,0.867705,0.808511,0.030173,0.40241,0.000841,0.258933,0.858772,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,0,0,True,False,True,False,False,0.889253,0.553191,0.028942,0.504463,0.001973,0.52434,0.473246,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5566,0,1,False,False,False,True,False,0.433565,0.510638,0.055482,0.521868,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5567,1,1,True,True,False,False,False,0.880448,0.361702,0.038549,0.533323,0.002659,0.494821,0.297807,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5568,1,0,False,False,False,False,True,0.434494,0.787234,0.059715,0.475751,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5569,1,1,True,True,False,False,False,0.889916,0.702128,0.364057,0.597144,0.023668,0.437079,0.721491,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5570,1,1,True,True,False,False,False,0.47405,0.808511,0.043053,0.468908,0.002879,0.307613,0.758333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,0,0,True,False,True,False,False,0.881023,0.234043,0.015972,0.083904,0.000771,0.147333,0.750439,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,0,0,True,False,True,False,False,0.867086,0.106383,0.024649,0.066349,0.00166,0.113154,0.665789,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,1,1,True,True,False,False,False,0.000885,0.595745,0.21073,0.479619,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,1,0,False,False,False,False,True,0.911199,0.319149,0.059175,0.319548,0.003855,0.206888,0.713596,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,1,1,True,True,False,False,False,0.008761,0.340426,0.090369,0.65427,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5576,0,1,False,False,False,True,False,0.885094,0.297872,0.041371,0.529158,0.002833,0.477991,0.361842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5577,0,0,True,False,True,False,False,0.42945,1.0,0.058364,0.400774,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5578,0,0,True,False,True,False,False,0.008672,0.170213,0.042272,0.22776,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5579,1,1,True,True,False,False,False,0.429362,0.340426,0.087396,0.570515,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5580,1,1,True,True,False,False,False,0.460643,0.808511,0.165396,0.609194,0.011178,0.545313,0.453509,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5581,0,0,True,False,True,False,False,0.88558,0.829787,0.037468,0.578251,0.002615,0.596582,0.333772,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5582,0,0,True,False,True,False,False,0.443122,0.12766,0.041822,0.217792,0.002781,0.248576,0.635965,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5583,0,0,True,False,True,False,False,0.027167,0.765957,0.05215,0.426361,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5584,1,1,True,True,False,False,False,0.902969,0.723404,0.093431,0.538976,0.006394,0.711807,0.182456,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5585,0,0,True,False,True,False,False,0.009557,0.510638,0.041642,0.572746,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5586,1,1,True,True,False,False,False,0.460201,0.744681,0.047226,0.593573,0.00327,0.592439,0.236404,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5587,0,1,False,False,False,True,False,0.004823,0.489362,0.062598,0.514877,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5588,1,1,True,True,False,False,False,0.452015,0.297872,0.058725,0.638352,0.004117,0.506991,0.41886,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5589,1,1,True,True,False,False,False,0.429185,0.319149,0.09157,0.53853,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5590,0,0,True,False,True,False,False,0.009734,0.978723,0.041642,0.453436,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5591,1,1,True,True,False,False,False,0.903146,0.340426,0.089138,0.402559,0.003126,0.300104,0.620614,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5592,1,0,False,False,False,False,True,0.876112,0.87234,0.029753,0.277447,0.000841,0.251942,0.812719,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,0,0,True,False,True,False,False,0.465599,0.914894,0.029182,0.424576,0.001994,0.269808,0.558772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5594,1,1,True,True,False,False,False,0.438609,0.425532,0.05305,0.360309,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5595,1,0,False,False,False,False,True,0.018318,0.659574,0.054732,0.301845,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5596,1,0,False,False,False,False,True,0.473961,0.319149,0.032965,0.545671,0.002233,0.483428,0.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5597,0,1,False,False,False,True,False,0.460378,0.404255,0.045064,0.571705,0.003085,0.553858,0.281579,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5598,0,1,False,False,False,True,False,0.894208,0.042553,0.066621,0.557572,0.00426,0.576126,0.54693,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5599,0,0,True,False,True,False,False,0.452369,0.680851,0.037468,0.551175,0.002586,0.555412,0.265351,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5600,0,0,True,False,True,False,False,0.447635,0.234043,0.032004,0.332639,0.001194,0.278353,0.765789,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5601,1,1,True,True,False,False,False,0.469183,0.595745,0.083493,0.598929,0.005424,0.497929,0.594737,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5602,1,0,False,False,False,False,True,0.027388,0.191489,0.071394,0.179262,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5603,0,0,True,False,True,False,False,0.893677,0.191489,0.027471,0.174204,0.001762,0.249871,0.77193,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,1,1,True,True,False,False,False,0.894783,0.382979,0.151915,0.803332,0.01017,0.754531,0.37193,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5605,0,1,False,False,False,True,False,0.889297,0.787234,0.029392,0.521571,0.00198,0.492491,0.547807,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5606,0,0,True,False,True,False,False,0.031238,0.042553,0.074817,0.2349,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5607,1,1,True,True,False,False,False,0.875846,0.595745,0.038639,0.60116,0.002621,0.628172,0.507018,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5608,1,1,True,True,False,False,False,0.898456,0.510638,0.088447,0.5482,0.005823,0.611341,0.330702,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5609,0,0,True,False,True,False,False,0.893677,0.042553,0.05317,0.385004,0.00333,0.453651,0.643421,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,1,1,True,True,False,False,False,0.031326,0.808511,0.074817,0.293068,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5611,0,1,False,False,False,True,False,0.438078,0.468085,0.060586,0.500298,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5612,0,0,True,False,True,False,False,0.022344,0.255319,0.044494,0.150104,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5613,0,0,True,False,True,False,False,0.875979,0.702128,0.032935,0.596549,0.001637,0.511911,0.681579,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5614,1,0,False,False,False,False,True,0.876023,0.276596,0.033566,0.488099,0.002206,0.575608,0.560526,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5615,0,0,True,False,True,False,False,0.018185,0.531915,0.054912,0.486314,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5616,0,0,True,False,True,False,False,0.438388,0.723404,0.061727,0.493901,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5617,0,0,True,False,True,False,False,0.027034,0.042553,0.047526,0.149807,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,0,0,True,False,True,False,False,0.027078,0.744681,0.051219,0.399583,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5619,1,0,False,False,False,False,True,0.43445,0.234043,0.050288,0.396459,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5620,0,0,True,False,True,False,False,0.455555,0.553191,0.033025,0.372508,0.001618,0.281719,0.842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,0,0,True,False,True,False,False,0.438166,0.851064,0.076348,0.469206,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5622,0,0,True,False,True,False,False,0.90757,0.021277,0.043653,0.27953,0.002887,0.31564,0.573246,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5623,0,0,True,False,True,False,False,0.014026,1.0,0.055512,0.43618,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5624,0,0,True,False,True,False,False,0.473253,0.255319,0.039,0.428444,0.002613,0.408338,0.463596,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5625,1,1,True,True,False,False,False,0.425778,0.638298,0.084965,0.517108,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5626,0,0,True,False,True,False,False,0.030839,0.106383,0.053591,0.154418,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5627,1,1,True,True,False,False,False,0.90757,0.531915,0.089138,0.553109,0.00581,0.539617,0.529825,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5628,1,1,True,True,False,False,False,0.907438,0.340426,0.086135,0.474115,0.005874,0.556447,0.341667,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5629,0,0,True,False,True,False,False,0.469625,0.93617,0.050799,0.374442,0.003398,0.266442,0.631579,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5630,0,0,True,False,True,False,False,0.456042,0.702128,0.032515,0.517406,0.0022,0.555671,0.383333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5631,1,1,True,True,False,False,False,0.452237,0.319149,0.038009,0.664981,0.002732,0.545313,0.285088,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5632,0,1,False,False,False,True,False,0.898766,0.297872,0.051249,0.552217,0.003132,0.573796,0.535526,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5633,1,1,True,True,False,False,False,0.881333,0.851064,0.037018,0.392294,0.002401,0.385293,0.609649,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5634,0,0,True,False,True,False,False,0.005265,0.12766,0.076438,0.260339,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5635,1,1,True,True,False,False,False,0.911199,0.744681,0.042572,0.357185,0.002759,0.262558,0.735526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5636,0,0,True,False,True,False,False,0.872218,0.12766,0.028462,0.161559,0.000835,0.251165,0.863596,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5637,0,0,True,False,True,False,False,0.872218,0.808511,0.028732,0.473669,0.000854,0.365614,0.775877,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5638,0,1,False,False,False,True,False,0.009823,0.425532,0.041582,0.616781,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,0,0,True,False,True,False,False,0.911995,0.808511,0.044584,0.502529,0.002981,0.421284,0.419737,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5640,1,0,False,False,False,False,True,0.460599,0.617021,0.030623,0.478727,0.002071,0.488866,0.510088,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5641,1,0,False,False,False,False,True,0.898412,0.978723,0.083734,0.554151,0.005557,0.522786,0.500877,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5642,0,0,True,False,True,False,False,0.44737,0.12766,0.023388,0.310771,0.001448,0.33739,0.729386,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5643,1,0,False,False,False,False,True,0.009557,0.680851,0.068632,0.552068,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5644,0,0,True,False,True,False,False,0.876156,0.085106,0.022187,0.117376,0.000837,0.215691,0.812719,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5645,0,0,True,False,True,False,False,0.031769,0.12766,0.05302,0.042696,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5646,1,0,False,False,False,False,True,0.880404,0.723404,0.031464,0.628087,0.002162,0.573019,0.410088,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5647,0,0,True,False,True,False,False,0.433786,0.978723,0.047886,0.405237,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5648,0,0,True,False,True,False,False,0.867218,0.93617,0.030743,0.382475,0.002029,0.198084,0.712719,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5649,0,0,True,False,True,False,False,0.451617,0.617021,0.03882,0.56025,0.002597,0.604609,0.455263,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5650,0,0,True,False,True,False,False,0.912216,0.723404,0.054101,0.464594,0.003714,0.521491,0.271491,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5651,1,1,True,True,False,False,False,0.022787,0.446809,0.096944,0.495091,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5652,0,0,True,False,True,False,False,0.880315,0.680851,0.038549,0.537489,0.002732,0.466857,0.185965,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5653,1,0,False,False,False,False,True,0.005398,0.255319,0.074817,0.227016,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5654,1,0,False,False,False,False,True,0.880979,0.914894,0.029002,0.292919,0.000868,0.301916,0.72193,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5655,0,0,True,False,True,False,False,0.880492,0.829787,0.037829,0.509521,0.002607,0.502848,0.311842,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5656,0,0,True,False,True,False,False,0.451661,0.638298,0.036208,0.570068,0.002414,0.710254,0.373246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5657,0,0,True,False,True,False,False,0.469802,0.957447,0.043173,0.477983,0.002892,0.365614,0.572368,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5658,0,0,True,False,True,False,False,0.880802,0.276596,0.027381,0.288307,0.001647,0.302693,0.685088,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5659,0,0,True,False,True,False,False,0.894429,0.212766,0.060736,0.287861,0.002208,0.343863,0.640789,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5660,0,1,False,False,False,True,False,0.460776,0.531915,0.030293,0.372806,0.002073,0.181512,0.483772,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5661,1,0,False,False,False,False,True,0.430069,0.957447,0.068512,0.430973,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5662,1,1,True,True,False,False,False,0.013451,0.787234,0.085235,0.612318,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5663,1,1,True,True,False,False,False,0.47405,0.744681,0.044674,0.47828,0.002985,0.38581,0.626754,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,1,1,True,True,False,False,False,0.438963,0.680851,0.064309,0.453734,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,0,0,True,False,True,False,False,0.451706,0.255319,0.036838,0.467272,0.002501,0.42465,0.669737,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5666,1,1,True,True,False,False,False,0.461086,0.957447,0.03966,0.35778,0.002732,0.266183,0.342982,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,0,0,True,False,True,False,False,0.876466,0.978723,0.028161,0.4277,0.000858,0.352926,0.664912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5668,0,1,False,False,False,True,False,0.425468,0.234043,0.09229,0.342309,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5669,0,0,True,False,True,False,False,0.429185,0.87234,0.070914,0.405385,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5670,1,1,True,True,False,False,False,0.902659,0.382979,0.124595,0.583755,0.008463,0.628172,0.30614,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5671,1,1,True,True,False,False,False,0.456484,0.723404,0.032845,0.476644,0.002198,0.373123,0.536404,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,0,0,True,False,True,False,False,0.017698,0.191489,0.060406,0.150104,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5673,0,0,True,False,True,False,False,0.008628,0.957447,0.056173,0.558614,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5674,1,1,True,True,False,False,False,0.008584,0.93617,0.085565,0.560399,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5675,0,0,True,False,True,False,False,0.442326,0.106383,0.033776,0.119905,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5676,1,1,True,True,False,False,False,0.424716,0.659574,0.133812,0.566944,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,1,1,True,True,False,False,False,0.429848,0.510638,0.081392,0.471883,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5678,1,1,True,True,False,False,False,0.443476,0.404255,0.090759,0.595805,0.006203,0.62377,0.433772,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5679,1,1,True,True,False,False,False,0.00031,0.468085,0.162093,0.516513,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5680,0,0,True,False,True,False,False,0.009646,0.574468,0.041281,0.476793,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5681,0,0,True,False,True,False,False,0.023008,0.297872,0.072445,0.166766,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5682,0,0,True,False,True,False,False,0.442591,0.212766,0.046445,0.153823,0.003031,0.18928,0.500526,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5683,1,1,True,True,False,False,False,0.876775,0.595745,0.066471,0.802737,0.004435,0.588555,0.482895,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5684,1,0,False,False,False,False,True,0.876421,0.680851,0.028462,0.309283,0.000818,0.239254,0.732018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,0,1,False,False,False,True,False,0.491261,0.382979,0.050709,0.498959,0.003506,0.495339,0.289912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5686,1,1,True,True,False,False,False,0.026901,0.489362,0.130569,0.580184,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5687,0,0,True,False,True,False,False,0.473873,0.382979,0.029302,0.601458,0.001928,0.525893,0.603509,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5688,1,0,False,False,False,False,True,0.434583,0.297872,0.051879,0.271348,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5689,0,0,True,False,True,False,False,0.867616,0.255319,0.029843,0.367599,0.001955,0.394614,0.734211,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5690,0,0,True,False,True,False,False,0.013583,0.361702,0.041431,0.567688,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5691,0,0,True,False,True,False,False,0.022388,0.574468,0.06563,0.224784,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5692,0,0,True,False,True,False,False,0.022919,0.319149,0.050648,0.425617,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5693,1,1,True,True,False,False,False,0.875802,0.723404,0.028822,0.337548,0.001386,0.297255,0.841667,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5694,1,0,False,False,False,False,True,0.026371,0.914894,0.075718,0.287266,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5695,1,1,True,True,False,False,False,0.455909,0.531915,0.069923,0.591193,0.004917,0.690057,0.235965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5696,1,1,True,True,False,False,False,0.871731,0.787234,0.072235,0.58673,0.004821,0.63594,0.434211,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5697,0,0,True,False,True,False,False,0.424494,0.680851,0.056923,0.178667,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5698,0,0,True,False,True,False,False,0.885182,0.191489,0.029092,0.192205,0.001855,0.270067,0.754825,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5699,1,1,True,True,False,False,False,0.912172,0.702128,0.129849,0.530943,0.008756,0.56318,0.382456,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5700,0,0,True,False,True,False,False,0.451042,0.255319,0.040831,0.423237,0.002688,0.384516,0.679825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5701,0,0,True,False,True,False,False,0.429937,0.021277,0.049838,0.225826,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5702,0,0,True,False,True,False,False,0.460599,0.914894,0.028942,0.432014,0.001942,0.42957,0.607456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5703,0,0,True,False,True,False,False,0.907261,0.191489,0.043233,0.153972,0.002786,0.219575,0.781579,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5704,1,1,True,True,False,False,False,0.017566,0.276596,0.132731,0.514579,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5705,0,0,True,False,True,False,False,0.42945,0.148936,0.058364,0.157989,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5706,0,0,True,False,True,False,False,0.90704,0.148936,0.037919,0.171675,0.002547,0.291041,0.520175,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5707,0,0,True,False,True,False,False,0.460997,0.446809,0.033025,0.529456,0.002254,0.487312,0.407018,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5708,1,0,False,False,False,False,True,0.430069,0.93617,0.070584,0.443916,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5709,1,0,False,False,False,False,True,0.424583,0.553191,0.074817,0.403303,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5710,0,0,True,False,True,False,False,0.89412,0.148936,0.050588,0.314639,0.003247,0.439669,0.771053,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5711,0,0,True,False,True,False,False,0.446662,0.87234,0.045755,0.64698,0.003056,0.544795,0.554386,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5712,1,1,True,True,False,False,False,0.008672,0.276596,0.106131,0.50476,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5713,0,1,False,False,False,True,False,0.894385,0.468085,0.075237,0.659774,0.005135,0.737442,0.360965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5714,0,0,True,False,True,False,False,0.00907,0.595745,0.044554,0.551919,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5715,0,0,True,False,True,False,False,0.885359,0.361702,0.028972,0.338441,0.001695,0.196012,0.787719,1.0,0.0,0.0,0.0,0.0,0.0,0.0
