index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4
598,0,0,True,False,True,False,False,0.36105,1.120963,0.055812,0.315087,-0.893974
599,0,0,True,False,True,False,False,0.356392,0.830853,-1.208766,-0.663642,0.097495
600,0,0,True,False,True,False,False,-0.814044,-0.63374,-1.976196,2.05005,-1.906585
601,0,0,True,False,True,False,False,-1.705078,0.601926,-1.250918,-0.745131,-0.352867
602,0,0,True,False,True,False,False,-0.385862,1.081306,0.928472,0.227422,-0.540984
603,0,0,True,False,True,False,False,-0.672905,0.734702,-0.296558,-0.158885,-0.315654
604,0,0,True,False,True,False,False,-0.431844,0.970221,-1.261297,-0.712289,-0.29359
605,0,0,True,False,True,False,False,1.309427,-0.289988,-0.623398,-0.311097,0.098826
606,0,1,False,False,False,True,False,-0.824191,-1.088501,-0.336933,-1.146073,-1.688736
607,0,0,True,False,True,False,False,-0.103888,1.490057,-0.090561,0.033929,-0.972423
608,0,0,True,False,True,False,False,-0.233616,1.836391,-1.505531,0.059381,1.602288
609,0,1,False,False,False,True,False,-0.657718,0.878888,0.269989,0.261388,2.353008
610,0,0,True,False,True,False,False,0.576543,1.022344,-1.303301,0.044273,1.633037
611,0,0,True,False,True,False,False,0.074528,0.803346,-1.304823,1.519248,-0.975293
612,1,1,True,True,False,False,False,-0.228523,-0.759032,0.702058,0.277801,0.744279
613,1,0,False,False,False,False,True,-0.514266,-0.53824,1.757674,-1.433598,-1.015552
614,0,0,True,False,True,False,False,2.528389,-1.115991,-0.992113,-0.715078,-0.361898
615,1,1,True,True,False,False,False,-0.660903,-0.346777,0.963201,-1.446546,2.130987
616,0,0,True,False,True,False,False,-0.285943,1.522969,0.818955,0.067425,-0.467029
617,0,1,False,False,False,True,False,-0.616688,0.543646,0.263711,2.065379,-1.115196
618,0,1,False,False,False,True,False,-0.188475,-0.903489,0.050837,2.020258,-1.111759
619,0,0,True,False,True,False,False,0.039164,-0.555909,-1.037076,-0.582312,-0.028423
620,0,0,True,False,True,False,False,0.108908,0.389367,-1.128609,-0.652053,-0.253701
621,0,0,True,False,True,False,False,-0.804813,-0.969469,-0.276851,2.061537,-0.136583
622,0,0,True,False,True,False,False,1.026428,-0.511613,-1.268183,1.797467,-0.902698
623,0,0,True,False,True,False,False,-0.013886,0.08786,-0.28162,-0.290261,-0.276914
624,0,0,True,False,True,False,False,-0.576344,1.547679,-1.357429,0.181625,-0.454406
625,0,0,True,False,True,False,False,1.187316,-0.615846,-0.601909,-0.320811,-0.26767
626,0,0,True,False,True,False,False,2.800069,-0.658572,-0.966708,-0.577747,-0.216652
627,0,0,True,False,True,False,False,2.204364,-1.027332,0.906763,-0.94435,-0.360838
628,1,0,False,False,False,False,True,-0.779364,-0.712466,-0.075083,-1.717433,-0.136583
629,0,0,True,False,True,False,False,1.424888,0.230894,-0.281815,-0.006409,-0.3636
630,0,0,True,False,True,False,False,1.848071,-1.738432,-0.592977,-0.252,-0.252345
631,0,0,True,False,True,False,False,-0.791418,-1.077535,-0.104579,1.792923,-0.136583
632,1,0,False,False,False,False,True,-0.817865,-0.824067,-0.024966,-2.059393,-0.136583
633,0,0,True,False,True,False,False,2.021175,-1.763501,-0.600798,-0.264611,-0.301413
634,1,1,True,True,False,False,False,-0.691864,-0.353106,1.79717,-1.521561,1.974356
635,0,0,True,False,True,False,False,3.258129,-1.799102,-0.459332,-0.219615,-0.263862
636,0,0,True,False,True,False,False,0.447271,0.070764,-0.479648,-0.254476,0.147406
637,0,0,True,False,True,False,False,1.210502,-0.588187,-0.680843,-0.325777,-0.443627
638,0,0,True,False,True,False,False,-0.748393,-0.330679,1.84559,-1.379995,-0.136583
639,0,0,True,False,True,False,False,0.44111,1.223412,-1.325362,-0.714305,-0.321044
640,1,0,False,False,False,False,True,-0.817653,-0.88071,0.067894,0.439822,-0.136583
641,1,1,True,True,False,False,False,-0.567617,0.025702,0.147265,1.916659,-1.12358
642,0,0,True,False,True,False,False,0.814662,0.160593,-1.076945,-0.333762,-0.276911
643,1,0,False,False,False,False,True,-0.258525,-0.148223,1.221957,-1.255706,-0.538656
644,0,0,True,False,True,False,False,0.738445,1.047313,-1.437619,-0.729472,-0.322884
645,0,0,True,False,True,False,False,2.798089,-0.880138,-0.989303,-0.300142,-0.240345
646,0,0,True,False,True,False,False,0.932638,1.62241,-1.320461,0.264075,-0.506255
647,1,1,True,True,False,False,False,0.072681,0.036265,1.039101,0.878194,1.312394
648,0,0,True,False,True,False,False,2.632321,-0.902388,-0.960456,-0.606303,-0.013186
649,0,0,True,False,True,False,False,0.326593,1.373355,-1.25688,-0.712561,-0.331895
650,1,1,True,True,False,False,False,-0.72679,-0.946156,0.003551,0.394455,1.115094
651,0,0,True,False,True,False,False,1.85755,-0.032825,-1.129496,-0.336295,0.346117
652,1,0,False,False,False,False,True,-0.846319,-0.993952,-0.084373,-0.500597,-0.136583
653,1,0,False,False,False,False,True,0.135478,0.504589,-0.185423,0.287132,-0.495956
654,0,1,False,False,False,True,False,-0.551305,-0.392041,1.763045,0.83473,0.591426
655,1,1,True,True,False,False,False,-0.506868,-0.4775,-0.004704,1.061953,-0.136583
656,0,0,True,False,True,False,False,-0.684355,0.050471,0.636229,-1.095135,-0.551764
657,0,0,True,False,True,False,False,0.112913,1.571438,-1.273915,-1.077493,1.564004
658,0,0,True,False,True,False,False,1.262567,-0.543059,-0.597954,-0.317699,-0.26898
659,1,0,False,False,False,False,True,-0.201006,1.70251,-1.448443,-0.037016,0.836702
660,1,1,True,True,False,False,False,-0.220574,-0.304533,1.051657,1.053717,2.058456
661,0,0,True,False,True,False,False,-0.411085,-0.233164,2.028143,-1.348897,-0.55745
662,0,0,True,False,True,False,False,1.416678,0.077978,-0.272064,-0.031755,-0.37093
663,1,1,True,True,False,False,False,-0.680851,-1.057097,-0.009095,1.906214,2.201398
664,1,1,True,True,False,False,False,-0.592795,-0.359002,0.837238,0.83807,0.97279
665,0,0,True,False,True,False,False,-0.596502,1.938029,-1.343636,-0.738656,0.218844
666,0,0,True,False,True,False,False,-1.073943,-0.38765,1.077462,0.683289,-0.872857
667,0,0,True,False,True,False,False,-1.144901,0.271479,1.260036,0.377287,-0.136583
668,0,0,True,False,True,False,False,1.451101,-0.653112,-0.991421,-0.59915,-0.065323
669,0,0,True,False,True,False,False,-0.361602,0.874658,-0.102191,-0.157492,0.27588
670,0,0,True,False,True,False,False,2.630877,-1.08216,-0.612763,-0.236085,-0.291109
671,0,0,True,False,True,False,False,0.909069,-0.863478,-0.680022,-0.33815,-0.484673
672,0,0,True,False,True,False,False,-1.731297,-2.312695,-1.249343,-0.679553,-0.290878
673,1,1,True,True,False,False,False,-0.426088,0.283405,1.021855,0.703282,1.581013
674,0,0,True,False,True,False,False,-0.446274,1.530665,0.35945,0.506832,-0.136583
675,1,1,True,True,False,False,False,0.117188,0.791138,1.456874,-1.062648,-0.465761
676,0,0,True,False,True,False,False,-0.531895,1.867258,-1.476224,0.105699,1.069449
677,0,0,True,False,True,False,False,0.641429,0.920835,-1.210943,-0.23196,0.2635
678,1,1,True,True,False,False,False,-0.201984,-1.035276,0.845008,0.498147,1.114524
679,0,0,True,False,True,False,False,0.562347,0.540591,-1.196594,-0.987329,2.311487
680,0,0,True,False,True,False,False,3.578869,-1.762329,-0.298651,-0.65953,-0.251297
681,0,0,True,False,True,False,False,-0.490572,0.338924,0.500347,0.084219,-0.603002
682,0,0,True,False,True,False,False,2.465365,-0.552937,-0.96503,-0.383614,-0.02989
683,0,0,True,False,True,False,False,0.6403,1.110388,-1.220986,-0.184254,0.181269
684,1,1,True,True,False,False,False,-0.507103,-0.644201,1.51019,0.491164,0.967733
685,0,0,True,False,True,False,False,-0.55205,0.855681,0.656144,0.351038,-0.577517
686,0,0,True,False,True,False,False,-0.838984,-0.860969,0.39029,-0.500597,-0.136583
687,0,0,True,False,True,False,False,1.949907,-1.101074,-0.391788,-0.621168,-0.257544
688,0,0,True,False,True,False,False,-0.119661,2.250158,-1.271649,-0.791429,0.738325
689,0,1,False,False,False,True,False,-0.806855,-0.966605,-0.241361,0.977437,2.035333
690,0,0,True,False,True,False,False,-0.687007,1.311408,0.388939,-1.113334,-0.523664
691,0,0,True,False,True,False,False,2.48883,-0.308576,-0.037223,-0.72012,-0.288137
692,1,1,True,True,False,False,False,-0.355822,-0.83925,1.283938,0.728349,-1.086981
693,1,1,True,True,False,False,False,-0.792143,-0.983091,-0.326167,1.403785,1.533411
694,0,0,True,False,True,False,False,-0.485958,1.43845,-1.480709,-0.800559,0.215879
695,0,0,True,False,True,False,False,-0.643542,-0.510242,1.858244,-1.161815,-0.691116
696,0,0,True,False,True,False,False,-0.799989,0.387781,0.267385,0.359732,-0.136583
697,1,1,True,True,False,False,False,-0.606329,0.478586,0.790212,1.346537,-1.19189
698,0,0,True,False,True,False,False,-0.660158,-0.141079,2.535399,-1.544766,-0.136583
699,0,0,True,False,True,False,False,0.283645,0.524564,-1.141219,-0.848173,2.957034
700,1,1,True,True,False,False,False,-0.750728,-0.634149,0.352967,1.440833,-1.146737
701,1,0,False,False,False,False,True,-0.080704,0.126917,0.799029,-1.052695,-0.418463
702,0,1,False,False,False,True,False,-0.712978,-0.540758,0.539961,2.20118,-1.249835
703,1,1,True,True,False,False,False,-0.508327,-0.655455,1.297899,1.594462,2.536253
704,0,0,True,False,True,False,False,-0.601261,1.90581,-1.345891,-0.223658,0.135551
705,0,0,True,False,True,False,False,1.967875,-0.952932,0.989319,-0.986188,-0.390644
706,1,0,False,False,False,False,True,-0.834632,-0.87551,-0.462906,0.519784,-0.136583
707,0,0,True,False,True,False,False,-1.163478,0.859723,0.008092,0.113175,-0.497822
708,0,1,False,False,False,True,False,0.350407,0.507044,0.34872,0.214308,0.532761
709,0,0,True,False,True,False,False,-0.834755,-0.816692,-0.200269,-1.711944,-0.136583
710,0,0,True,False,True,False,False,2.753314,-0.735308,-0.486508,0.112027,-0.451238
711,1,1,True,True,False,False,False,-0.121266,-0.483518,1.1237,2.127749,-1.214565
712,0,1,False,False,False,True,False,-0.118439,-0.632769,1.879185,-1.497586,0.605067
713,0,0,True,False,True,False,False,-0.132749,0.631184,0.338336,-0.859183,0.237478
714,0,0,True,False,True,False,False,-0.545436,1.149234,0.324612,-1.275771,2.177476
715,0,0,True,False,True,False,False,1.140259,0.612783,-1.184713,-0.676295,-0.314875
716,0,0,True,False,True,False,False,-0.600883,0.889968,-1.310964,-0.117855,-0.350425
717,1,1,True,True,False,False,False,-0.567744,-0.622138,-0.106228,1.1795,2.190157
718,1,1,True,True,False,False,False,-0.783509,-0.854148,0.109089,1.206756,-0.981979
719,0,0,True,False,True,False,False,-0.333324,1.034435,-0.147134,-0.197439,-0.309508
720,0,0,True,False,True,False,False,0.951294,1.065937,0.356068,0.245743,-0.43611
721,1,1,True,True,False,False,False,-0.5418,0.174411,0.30393,1.962947,-0.136583
722,0,1,False,False,False,True,False,0.230299,1.081694,0.561108,0.523954,-0.533412
723,1,1,True,True,False,False,False,-0.338275,-0.363608,0.902095,-1.025047,1.723635
724,0,0,True,False,True,False,False,-0.423478,1.342382,-1.320028,-0.804671,-0.349676
725,0,0,True,False,True,False,False,-0.634909,-0.170407,0.736529,0.199671,-0.8036
726,0,0,True,False,True,False,False,-0.628439,-0.316284,1.934295,-1.427099,-0.136583
727,0,1,False,False,False,True,False,-0.690435,-0.651727,-0.049126,1.684628,-0.136583
728,1,0,False,False,False,False,True,-0.461587,-0.009008,1.162201,-1.196523,-1.047031
729,0,0,True,False,True,False,False,2.090382,-1.018849,-0.519864,-0.241423,-0.581817
730,0,1,False,False,False,True,False,-1.058564,-0.822349,0.452683,2.421008,-1.873837
731,0,0,True,False,True,False,False,-0.621539,0.245135,-1.314725,-0.195681,-0.320141
732,0,0,True,False,True,False,False,0.920469,1.064939,-1.358038,-1.186723,-0.136583
733,0,1,False,False,False,True,False,0.193809,-0.18191,1.096696,0.351891,-0.618014
734,0,0,True,False,True,False,False,-1.021292,3.664763,-1.345237,-0.818745,-0.419005
735,1,1,True,True,False,False,False,0.153092,-0.827117,0.590553,1.358966,2.46176
736,0,0,True,False,True,False,False,1.888107,-0.144533,-1.088716,-0.593593,-0.136583
737,1,1,True,True,False,False,False,-0.056516,1.228629,0.288283,0.458711,1.526747
738,1,0,False,False,False,False,True,-0.601638,-0.403891,1.905876,-1.338665,-1.03942
739,1,1,True,True,False,False,False,-0.453489,-0.253233,0.462721,2.378913,1.737672
740,1,1,True,True,False,False,False,-0.281553,-0.427599,1.152432,-1.3451,2.406168
741,0,0,True,False,True,False,False,2.362458,-0.594724,0.562199,-0.88926,-0.354273
742,1,0,False,False,False,False,True,-0.463731,-0.218065,1.160104,0.881973,-0.136583
743,1,0,False,False,False,False,True,-0.726023,-0.476052,0.979205,0.477848,0.692606
744,1,0,False,False,False,False,True,-0.484011,-0.194953,1.756464,-1.363029,-0.136583
745,1,0,False,False,False,False,True,-0.826529,-0.659547,-0.478196,0.226002,-0.136583
746,0,0,True,False,True,False,False,-0.159854,0.847938,0.510018,-1.044818,-1.034373
747,0,0,True,False,True,False,False,-0.660051,0.936228,0.031915,-0.173966,0.155116
748,1,1,True,True,False,False,False,-0.717631,-0.669305,0.030494,-1.003501,2.452118
749,0,0,True,False,True,False,False,2.205202,-0.696288,0.322397,-0.843344,-0.320462
750,1,1,True,True,False,False,False,-0.271928,-0.73957,1.191063,0.642776,-0.843141
751,0,0,True,False,True,False,False,-0.688566,-0.240896,-0.492776,0.101285,0.811225
752,0,0,True,False,True,False,False,2.62601,-0.925757,-0.956429,-0.586849,-0.221252
753,1,0,False,False,False,False,True,-0.387248,-0.1668,-0.248872,-1.237488,1.885495
754,0,0,True,False,True,False,False,-0.275993,2.34168,-1.378767,0.381275,-0.57132
755,0,0,True,False,True,False,False,-0.677411,-0.293325,1.944884,-1.565822,0.930846
756,1,1,True,True,False,False,False,0.570499,-0.576545,1.097744,1.579987,-0.855962
757,0,0,True,False,True,False,False,0.215196,0.898604,-0.171468,1.011723,-0.826087
758,0,1,False,False,False,True,False,-0.614677,-0.682455,0.738474,2.136161,-1.085103
759,1,1,True,True,False,False,False,-0.780729,-0.849237,0.190868,1.768693,-1.218684
760,0,1,False,False,False,True,False,-0.816378,-1.170596,-0.2507,1.223479,2.009344
761,0,0,True,False,True,False,False,-0.631184,-0.211556,2.153231,-1.364456,-0.136583
762,1,0,False,False,False,False,True,-0.395159,0.285966,1.870173,-1.369024,0.562583
763,1,1,True,True,False,False,False,-0.336226,0.01622,0.256839,0.419887,-1.338629
764,0,1,False,False,False,True,False,-0.804522,-0.891021,-0.363691,0.787902,1.65484
765,1,1,True,True,False,False,False,-0.71805,-0.908074,-0.256314,1.348759,-1.543189
766,1,1,True,True,False,False,False,0.08878,-0.822622,0.601359,1.283476,2.497356
767,1,1,True,True,False,False,False,-0.758498,-0.903913,-0.240606,1.779414,-1.352141
768,0,1,False,False,False,True,False,-0.839665,-1.031758,-0.524355,-1.089312,-0.136583
769,1,1,True,True,False,False,False,-0.532468,-1.0104,0.926084,1.285384,1.028766
770,0,0,True,False,True,False,False,2.897154,-0.888314,-1.011492,-0.696013,0.902268
771,0,1,False,False,False,True,False,-0.673497,-0.865277,-0.204331,-0.962751,1.560441
772,0,1,False,False,False,True,False,-0.511846,-0.408298,1.90567,-1.23319,0.762737
773,1,1,True,True,False,False,False,-0.543042,-0.507243,0.597815,0.737636,-0.957578
774,0,0,True,False,True,False,False,1.968295,-1.133086,-0.636061,-0.231969,-0.254741
775,1,1,True,True,False,False,False,-0.718855,-0.778937,0.787867,0.312574,1.844357
776,1,1,True,True,False,False,False,-0.018841,-1.014112,1.372124,-1.178975,0.732606
777,1,1,True,True,False,False,False,-0.721004,-0.784219,0.749215,0.292877,2.097909
778,1,0,False,False,False,False,True,-0.296974,1.670068,0.196546,0.457492,1.11857
779,0,0,True,False,True,False,False,0.830895,0.178394,-0.332757,-0.149505,-0.406076
780,0,0,True,False,True,False,False,0.164735,-0.642728,-0.980619,-0.386415,-0.242046
781,0,1,False,False,False,True,False,-0.360839,-1.010631,-0.10784,-0.69625,-0.136583
782,1,1,True,True,False,False,False,-0.691967,-0.752703,0.788202,0.294517,2.383931
783,0,0,True,False,True,False,False,1.888491,-1.119223,-0.674545,-0.279306,-0.250277
784,0,0,True,False,True,False,False,1.908089,-0.618868,-0.640538,-0.385404,-0.216283
785,0,0,True,False,True,False,False,-0.750438,-0.013955,0.731299,0.103996,-0.456071
786,0,0,True,False,True,False,False,1.188632,-1.777702,-0.561211,-0.309024,-0.312252
787,1,1,True,True,False,False,False,-0.833899,-0.968551,-0.154724,1.814039,-1.520966
788,0,0,True,False,True,False,False,-0.329331,1.910745,0.262782,0.065843,-0.136583
789,0,0,True,False,True,False,False,0.555803,1.154498,-1.276459,-0.231573,0.108984
790,0,0,True,False,True,False,False,-0.885352,-1.183961,-0.407286,0.171148,-0.136583
791,1,0,False,False,False,False,True,-0.639508,-0.524514,1.448489,0.569036,0.583944
792,0,0,True,False,True,False,False,-0.626385,1.159445,-0.126509,-0.180984,0.351183
793,1,1,True,True,False,False,False,-0.715923,-0.610733,0.05147,1.856862,-1.700237
794,0,0,True,False,True,False,False,-0.41673,1.472667,-1.357586,1.283627,-0.851348
795,1,1,True,True,False,False,False,-0.726194,-0.619947,0.380997,1.871852,-1.368604
796,0,0,True,False,True,False,False,0.308892,0.072479,-0.443828,-0.642078,-0.002668
797,1,1,True,True,False,False,False,-0.751785,-0.895544,-0.160686,1.905875,-1.418842
798,0,0,True,False,True,False,False,-0.034893,1.738865,-1.420528,1.088117,-0.688248
799,1,1,True,True,False,False,False,0.233956,-0.768029,1.192846,1.26826,1.175816
800,1,1,True,True,False,False,False,-0.817773,-0.650668,-0.100825,1.489733,-1.661163
801,0,0,True,False,True,False,False,2.719753,-0.761807,-0.987004,-0.600699,-0.221714
802,0,0,True,False,True,False,False,0.261986,1.453502,-1.235526,-0.694955,-0.322848
803,1,0,False,False,False,False,True,-0.839335,-1.086062,-0.216867,0.612655,3.098412
804,0,0,True,False,True,False,False,-0.638085,1.436241,-1.350888,-0.108675,-0.37944
805,0,0,True,False,True,False,False,-0.862123,-1.094906,-0.409765,0.326763,-0.136583
806,0,0,True,False,True,False,False,-0.706333,1.139105,-1.463321,-0.130855,0.176992
807,0,0,True,False,True,False,False,0.271698,1.190218,-1.294633,-0.734553,1.155614
808,0,1,False,False,False,True,False,-0.79743,-0.678912,0.932664,0.767564,0.836867
809,0,0,True,False,True,False,False,1.428533,-0.854092,1.420253,-1.059257,-0.416454
810,0,0,True,False,True,False,False,-0.211391,1.989224,0.066228,-0.972306,-0.371518
811,0,0,True,False,True,False,False,-0.762034,-0.896622,-0.321904,0.479469,-0.136583
812,0,0,True,False,True,False,False,0.000655,0.968564,-0.295023,-0.145701,-0.467262
813,0,0,True,False,True,False,False,0.366733,-0.442695,-0.979966,-0.412901,-0.001392
814,0,0,True,False,True,False,False,-0.493243,-0.404921,1.907713,-1.52131,-0.681314
815,0,0,True,False,True,False,False,0.163169,1.759933,-1.281128,0.143267,1.305572
816,0,0,True,False,True,False,False,-0.00986,0.336128,-1.153682,-0.273648,-0.288051
817,1,1,True,True,False,False,False,-0.69108,-0.763885,-0.199464,1.190297,-0.136583
818,0,0,True,False,True,False,False,0.358826,1.168845,-1.149792,-0.285145,-0.414844
819,0,0,True,False,True,False,False,2.261274,-0.702203,-0.988885,-0.394903,-0.19901
820,1,1,True,True,False,False,False,-0.64385,-0.917078,1.304383,0.755411,0.90932
821,1,1,True,True,False,False,False,-0.463283,-0.687215,1.147116,0.621302,2.488496
822,0,1,False,False,False,True,False,-1.075166,-0.832023,0.635073,1.937763,-1.58935
823,0,0,True,False,True,False,False,-0.696149,-0.763331,-0.140076,0.391389,-0.136583
824,0,0,True,False,True,False,False,-0.830803,-0.577824,1.112894,0.556646,0.586803
825,1,0,False,False,False,False,True,-0.695563,-0.689514,-1.514183,2.539573,-1.962611
826,1,0,False,False,False,False,True,-0.583646,-0.346886,0.090151,-1.10007,-0.136583
827,1,1,True,True,False,False,False,0.303291,0.967213,1.09836,-1.004061,-0.435342
828,0,1,False,False,False,True,False,-0.08885,-0.802588,0.980653,0.870146,0.896052
829,0,0,True,False,True,False,False,-0.154809,2.349752,-1.393253,-0.783265,0.135388
830,0,0,True,False,True,False,False,1.091885,-0.337069,0.109562,1.481886,-0.917701
831,0,0,True,False,True,False,False,-0.114819,1.766102,0.024654,-0.778482,-0.337432
832,1,1,True,True,False,False,False,-0.466957,-0.770954,1.493311,0.762128,-1.580625
833,1,0,False,False,False,False,True,-0.378035,1.303571,0.311451,0.442964,-0.641547
834,0,1,False,False,False,True,False,-1.086202,-1.720845,-1.236331,-1.174965,-0.136583
835,1,1,True,True,False,False,False,-0.601779,-0.660624,-0.060653,1.039769,-1.416891
836,1,1,True,True,False,False,False,-0.455996,-0.81571,1.035427,0.941719,2.925537
837,0,0,True,False,True,False,False,-0.73581,-0.870484,-0.060062,-1.484233,3.125026
838,0,0,True,False,True,False,False,-1.137807,0.114227,1.647099,-1.435279,-0.136583
839,0,1,False,False,False,True,False,-0.66798,-0.830487,-0.19867,-1.163424,-0.136583
840,0,0,True,False,True,False,False,-0.642336,-0.160043,1.067834,-1.109541,-0.570432
841,0,0,True,False,True,False,False,-0.781721,-0.566127,0.830172,1.59809,-0.136583
842,0,0,True,False,True,False,False,1.741495,-0.686684,-0.924757,-0.575018,-0.053003
843,0,0,True,False,True,False,False,0.357149,1.03111,-0.146693,-0.708148,-0.469178
844,0,1,False,False,False,True,False,-0.771972,-0.816676,0.632685,1.811365,-0.136583
845,0,0,True,False,True,False,False,1.779062,-0.389192,-0.380137,-0.636007,-0.249009
846,0,0,True,False,True,False,False,-0.281632,1.815605,-1.296345,1.002483,-0.743261
847,0,0,True,False,True,False,False,2.864874,-0.836867,-0.48364,0.080825,0.152061
848,0,0,True,False,True,False,False,-0.207485,0.851322,0.086911,-0.799655,-0.350119
849,0,0,True,False,True,False,False,1.048309,-0.77396,-0.938502,-0.389462,-0.017796
850,0,0,True,False,True,False,False,-0.370987,1.161336,-1.332035,-0.721979,-0.308082
851,0,0,True,False,True,False,False,-0.665968,-0.104548,1.389424,-1.203707,0.858844
852,0,1,False,False,False,True,False,-0.771108,-0.824516,-0.063757,2.058198,-1.222584
853,0,0,True,False,True,False,False,1.506182,0.111771,-1.024663,-0.62285,-0.003198
854,0,1,False,False,False,True,False,-0.531299,-1.008607,0.090305,1.902837,-1.218686
855,0,0,True,False,True,False,False,0.678461,1.705706,0.041045,-0.76999,-0.369839
856,0,0,True,False,True,False,False,-0.876945,-1.145098,-0.444762,-1.221828,3.574489
857,0,0,True,False,True,False,False,2.284249,-0.383825,-0.502082,-0.278208,-0.443529
858,1,1,True,True,False,False,False,-0.411935,-0.893117,1.584382,0.678091,0.886073
859,0,0,True,False,True,False,False,0.563454,0.697349,-1.219799,0.009369,2.258883
860,1,0,False,False,False,False,True,-0.775198,-0.817913,-0.326794,0.382572,-0.136583
861,0,0,True,False,True,False,False,0.922088,1.076031,0.377658,0.187556,-0.402252
862,0,0,True,False,True,False,False,-0.73939,-0.015083,1.065845,-1.126478,-0.50212
863,0,0,True,False,True,False,False,-0.483638,-0.27013,2.123363,-1.50307,-0.723231
864,0,0,True,False,True,False,False,-0.631523,-0.144381,1.840144,-1.458342,-0.848129
865,0,0,True,False,True,False,False,-0.659488,0.068331,0.801039,-1.070319,-0.507738
866,0,0,True,False,True,False,False,1.343838,0.262795,-1.171398,-0.221757,-0.311703
867,0,0,True,False,True,False,False,-0.550405,0.623264,-0.146488,-0.164566,0.1006
868,0,1,False,False,False,True,False,-1.090044,-2.163944,1.061599,-1.951501,-0.136583
869,1,1,True,True,False,False,False,-0.800463,-0.840764,0.373973,1.507937,-1.093485
870,0,0,True,False,True,False,False,-0.651914,-0.794403,-0.176571,-0.956894,2.549526
871,0,0,True,False,True,False,False,0.787971,1.024483,-1.211191,-0.873926,1.158739
872,0,0,True,False,True,False,False,2.090836,-0.308182,-0.45099,-0.049226,0.380143
873,0,0,True,False,True,False,False,2.337887,-0.509584,-0.504268,-0.177335,0.997249
874,1,0,False,False,False,False,True,-0.418434,-0.056161,-0.298953,-1.12947,-0.136583
875,0,0,True,False,True,False,False,2.518386,-1.072999,0.632674,0.139109,-0.542589
876,0,0,True,False,True,False,False,-0.359194,0.824826,0.470642,-0.930507,-0.136583
877,0,0,True,False,True,False,False,-0.373259,2.374498,-1.482864,-0.804249,-0.136583
878,0,0,True,False,True,False,False,2.356833,-1.072149,-0.531061,-0.307065,-0.274833
879,1,1,True,True,False,False,False,-0.777673,-0.880857,-0.280343,-0.892186,1.502625
880,0,0,True,False,True,False,False,1.256907,-0.714019,-0.656182,-0.245235,-0.351745
881,1,1,True,True,False,False,False,-0.687378,-0.537172,0.778747,-1.493846,2.571103
882,0,0,True,False,True,False,False,0.691829,1.824276,-0.029684,-0.772301,-0.364071
883,0,0,True,False,True,False,False,-0.473386,1.009584,-1.295598,-0.217135,0.096314
884,1,1,True,True,False,False,False,-0.304788,-0.778384,0.903953,1.010693,1.050378
885,0,0,True,False,True,False,False,-2.169755,0.367959,-1.823196,-1.010187,-0.136583
886,1,1,True,True,False,False,False,-0.66916,-0.818474,1.431697,0.552382,0.905235
887,0,0,True,False,True,False,False,-0.119884,1.81537,0.733136,-1.048368,-0.486426
888,0,0,True,False,True,False,False,1.372124,1.234445,-1.266147,-0.112173,0.789633
889,0,0,True,False,True,False,False,-0.564624,0.269975,1.696806,-1.336029,-0.136583
890,0,0,True,False,True,False,False,-0.504561,0.766862,-0.121668,-0.056109,-0.401483
891,1,1,True,True,False,False,False,-0.659882,-0.746566,0.988725,-1.342446,3.583523
892,0,0,True,False,True,False,False,0.772565,1.141573,-1.420818,-0.762573,-0.339027
893,0,1,False,False,False,True,False,-0.782395,-0.810326,-0.035312,2.291083,-1.246162
894,0,0,True,False,True,False,False,-0.483535,0.029779,0.077774,0.061548,-0.371121
895,0,1,False,False,False,True,False,-0.676116,-0.920422,0.504593,1.554464,1.226415
896,0,1,False,False,False,True,False,-0.793679,-0.749584,0.653238,2.303537,-0.136583
897,0,1,False,False,False,True,False,-0.448213,-0.69068,1.224118,0.779491,0.465477
898,0,0,True,False,True,False,False,0.420184,-0.489064,-0.564043,-0.36954,0.044771
899,1,0,False,False,False,False,True,-0.240259,-0.229463,1.201523,-1.198019,-0.662003
900,1,1,True,True,False,False,False,0.188136,0.364116,0.779946,0.97136,-1.174196
901,0,1,False,False,False,True,False,-0.718966,-0.689393,0.019598,1.997183,-1.368124
902,1,1,True,True,False,False,False,-0.774167,-0.72326,0.163015,2.070526,-1.557412
903,0,0,True,False,True,False,False,2.815149,-0.784639,-0.986385,-0.587591,-0.235719
904,0,0,True,False,True,False,False,0.448214,0.552047,-1.130209,-0.281163,-0.286551
905,0,0,True,False,True,False,False,-0.644448,-0.257475,2.157294,-1.545763,0.994191
906,0,0,True,False,True,False,False,2.076291,-0.982135,-0.982456,-0.601355,0.069769
907,1,1,True,True,False,False,False,-0.589542,-0.052272,0.038505,0.851666,1.163624
908,1,1,True,True,False,False,False,-0.839037,-1.118049,-0.377525,0.810902,-0.836738
909,0,0,True,False,True,False,False,-0.577926,0.588766,0.680155,-1.010511,-0.554554
910,0,0,True,False,True,False,False,-0.005389,1.449824,0.055169,-0.122495,-0.413426
911,1,0,False,False,False,False,True,-1.327671,-2.182553,0.789898,0.511858,-0.772807
912,0,0,True,False,True,False,False,-0.702349,-0.260601,1.614833,-1.317043,-0.136583
913,0,0,True,False,True,False,False,1.961331,-0.937812,-0.599138,-0.286991,-0.249518
