index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4
316,0,0,True,False,True,False,False,2.090836,-0.308182,-0.45099,-0.049226,0.380143
317,1,0,False,False,False,False,True,-0.564398,1.670221,-1.405362,0.970507,-0.778238
318,0,0,True,False,True,False,False,-0.73002,-0.101399,1.648601,-1.372693,-0.786929
319,0,0,True,False,True,False,False,0.307343,-0.584975,-0.992141,-0.405149,-0.040201
320,1,1,True,True,False,False,False,-0.544152,-0.618372,1.522995,1.064803,2.45019
321,0,0,True,False,True,False,False,0.573736,1.565716,0.117917,0.169403,-0.440998
322,0,1,False,False,False,True,False,-0.678638,-0.309488,-0.294931,0.113045,0.775554
323,0,0,True,False,True,False,False,1.672078,-0.166071,-0.3785,0.062084,-0.583455
324,0,0,True,False,True,False,False,2.117957,-0.912237,-0.632608,-0.333514,-0.226496
325,0,0,True,False,True,False,False,0.234841,1.192697,-1.388669,-0.739041,-0.34572
326,0,0,True,False,True,False,False,-1.227578,0.521391,0.065683,0.404558,-0.136583
327,0,0,True,False,True,False,False,1.478805,-0.689695,-0.934593,-0.402729,-0.024455
328,0,0,True,False,True,False,False,0.215196,0.898604,-0.171468,1.011723,-0.826087
329,0,0,True,False,True,False,False,0.277369,-0.46119,-0.968489,-0.408554,-0.004064
330,0,0,True,False,True,False,False,0.633825,0.161051,-1.154817,-0.660343,-0.009524
331,0,1,False,False,False,True,False,-0.833215,-0.940148,0.238756,-0.500597,-0.136583
332,1,1,True,True,False,False,False,0.672347,0.480842,1.05652,-0.963921,-0.37698
333,1,0,False,False,False,False,True,0.193601,1.627956,0.044025,-0.005793,-0.434244
334,1,1,True,True,False,False,False,-1.231629,-0.656395,0.101126,1.120921,1.746723
335,1,1,True,True,False,False,False,-0.69108,-0.763885,-0.199464,1.190297,-0.136583
336,0,0,True,False,True,False,False,-0.643542,-0.510242,1.858244,-1.161815,-0.691116
337,0,0,True,False,True,False,False,-0.053048,0.942855,-1.197645,-0.725343,-0.335785
338,0,0,True,False,True,False,False,2.362458,-0.594724,0.562199,-0.88926,-0.354273
339,0,0,True,False,True,False,False,1.082895,-0.573388,-0.988894,-0.354709,0.009217
340,0,0,True,False,True,False,False,-0.576344,1.547679,-1.357429,0.181625,-0.454406
341,0,0,True,False,True,False,False,3.28985,-1.824162,-0.655073,-0.590671,-0.214846
342,0,0,True,False,True,False,False,0.325381,1.46544,-1.20162,-0.686184,0.177822
343,0,0,True,False,True,False,False,1.892578,-1.158386,-0.675753,-0.304336,-0.245071
344,1,0,False,False,False,False,True,-0.784335,-0.879325,0.372234,1.465164,-0.136583
345,0,0,True,False,True,False,False,-0.672905,0.734702,-0.296558,-0.158885,-0.315654
346,0,1,False,False,False,True,False,-0.708189,-0.847144,0.081916,2.248071,-0.136583
347,0,0,True,False,True,False,False,-0.474009,0.870193,-1.18522,-0.7187,-0.286953
348,1,0,False,False,False,False,True,-0.515425,-0.048359,0.791109,0.577958,-0.782014
349,0,1,False,False,False,True,False,-0.549199,-0.907347,1.225555,1.129496,1.067434
350,0,0,True,False,True,False,False,1.12038,0.865293,-1.215024,-0.675661,-0.318459
351,0,0,True,False,True,False,False,2.719753,-0.761807,-0.987004,-0.600699,-0.221714
352,0,1,False,False,False,True,False,-0.676742,-0.422873,0.728197,2.152494,-0.136583
353,1,1,True,True,False,False,False,-0.662069,-0.61494,0.19346,2.36779,-0.136583
354,0,0,True,False,True,False,False,-0.311945,1.233094,-1.385168,-0.738461,-0.349058
355,1,1,True,True,False,False,False,-0.700087,-0.704671,0.305573,2.253595,-1.706573
356,1,1,True,True,False,False,False,-0.602854,-0.003286,0.997294,2.45129,-1.370803
357,1,1,True,True,False,False,False,-0.528283,-0.860827,1.793452,0.651728,1.526691
358,1,1,True,True,False,False,False,-0.57868,-0.659791,-0.006897,2.373289,3.554632
359,0,0,True,False,True,False,False,-0.074546,2.408643,-1.33323,-0.181662,-0.401384
360,1,1,True,True,False,False,False,0.244355,0.460349,1.141162,0.284564,-0.496662
361,1,1,True,True,False,False,False,-0.681142,-0.588411,-0.069965,0.830562,-0.136583
362,0,1,False,False,False,True,False,0.05409,-0.109871,0.567775,-0.996606,-0.517997
363,0,0,True,False,True,False,False,1.764564,0.079012,-0.554733,-0.233043,-0.305878
364,0,0,True,False,True,False,False,2.518386,-1.072999,0.632674,0.139109,-0.542589
365,1,0,False,False,False,False,True,-0.780729,-0.849237,0.190868,1.768693,-1.218684
366,0,1,False,False,False,True,False,0.474415,0.021049,1.751299,-1.134488,-0.470054
367,0,0,True,False,True,False,False,-0.51699,1.118014,0.719002,0.791091,-0.136583
368,0,0,True,False,True,False,False,-0.704067,0.059589,1.109749,-1.250657,-0.561256
369,1,1,True,True,False,False,False,-0.406198,0.134003,1.476692,1.086334,-1.206704
370,1,1,True,True,False,False,False,0.019725,1.713144,0.817658,-0.957645,-0.437595
371,0,1,False,False,False,True,False,-0.836039,-1.088075,-0.26404,1.389398,1.860548
372,0,1,False,False,False,True,False,1.051942,-0.871434,1.663999,-1.23635,-0.515592
373,0,1,False,False,False,True,False,-0.678543,-1.041261,-0.377648,1.259522,3.412785
374,0,1,False,False,False,True,False,-0.712059,-0.854212,-0.105827,1.068519,4.22589
375,1,0,False,False,False,False,True,-1.563204,-2.361983,-1.746185,-1.232939,2.128311
376,1,1,True,True,False,False,False,-0.861009,-1.170585,0.111611,0.096384,-0.968748
377,1,1,True,True,False,False,False,-0.018841,-1.014112,1.372124,-1.178975,0.732606
378,0,0,True,False,True,False,False,-0.279137,2.353218,-1.592801,-0.858326,-0.502683
379,0,0,True,False,True,False,False,1.618616,0.0651,-0.347769,0.163844,1.157406
380,0,1,False,False,False,True,False,-0.845219,-1.149188,-0.425249,0.053258,-0.136583
381,0,0,True,False,True,False,False,-0.295283,0.817035,0.268185,-1.153249,3.130377
382,0,0,True,False,True,False,False,-0.298261,1.389006,0.824185,-1.108954,-0.136583
383,1,1,True,True,False,False,False,-0.722309,-0.227888,-0.10863,1.093954,-0.136583
384,0,1,False,False,False,True,False,-0.688566,-0.240896,-0.492776,0.101285,0.811225
385,0,0,True,False,True,False,False,-0.119611,-0.06025,-1.0617,-0.618563,-0.223607
386,1,1,True,True,False,False,False,-0.69193,-1.05288,-0.02871,1.545274,-1.822326
387,1,0,False,False,False,False,True,0.667165,0.821629,0.148007,0.271098,1.721342
388,1,0,False,False,False,False,True,-0.724653,-0.650356,0.956459,0.780031,-1.040341
389,0,0,True,False,True,False,False,-0.651914,-0.794403,-0.176571,-0.956894,2.549526
390,0,0,True,False,True,False,False,2.61773,-1.796742,-0.352925,-0.236889,-0.279557
391,0,0,True,False,True,False,False,0.678461,1.705706,0.041045,-0.76999,-0.369839
392,0,0,True,False,True,False,False,-0.688346,-0.25294,1.69888,-1.332508,-0.136583
393,0,0,True,False,True,False,False,-0.5038,-0.306065,1.894594,-1.335559,-0.661954
394,0,0,True,False,True,False,False,2.753314,-0.735308,-0.486508,0.112027,-0.451238
395,0,0,True,False,True,False,False,2.632321,-0.902388,-0.960456,-0.606303,-0.013186
396,0,0,True,False,True,False,False,-0.003344,0.231352,-0.278421,-0.738038,-0.136583
397,0,0,True,False,True,False,False,0.032206,0.436685,-1.180326,-0.059734,-0.823097
398,0,0,True,False,True,False,False,-0.423478,1.342382,-1.320028,-0.804671,-0.349676
399,0,0,True,False,True,False,False,0.126444,0.713388,0.284566,-0.854259,-0.372623
400,0,0,True,False,True,False,False,2.706978,-1.793533,-0.649259,-0.350061,-0.334437
401,1,0,False,False,False,False,True,-0.793157,-0.709506,0.280665,-0.500597,-0.136583
402,0,0,True,False,True,False,False,0.135085,1.263186,-1.313679,-0.182479,-0.363647
403,0,0,True,False,True,False,False,1.741495,-0.686684,-0.924757,-0.575018,-0.053003
404,0,1,False,False,False,True,False,-0.666283,-0.720764,0.035078,1.657962,1.560778
405,0,0,True,False,True,False,False,-0.750643,-0.236337,2.054693,-1.440051,0.642472
406,0,0,True,False,True,False,False,-0.744084,-0.370282,1.626201,-1.254732,-0.136583
407,0,0,True,False,True,False,False,0.337027,0.435827,-0.373008,-0.902586,2.98278
408,1,0,False,False,False,False,True,-0.543648,-0.164203,0.949943,-1.296629,-0.699653
409,0,0,True,False,True,False,False,-0.504561,0.766862,-0.121668,-0.056109,-0.401483
410,0,0,True,False,True,False,False,-0.435947,1.356223,-1.467153,-0.786424,-0.367594
411,0,1,False,False,False,True,False,-0.656185,-0.896178,1.184558,0.674083,0.655392
412,0,0,True,False,True,False,False,-0.785084,-1.019048,-0.311302,2.247619,-1.719613
413,0,0,True,False,True,False,False,-0.373259,2.374498,-1.482864,-0.804249,-0.136583
414,0,0,True,False,True,False,False,0.999458,0.629751,-1.235723,-0.837728,1.476582
415,0,0,True,False,True,False,False,0.882855,0.430927,0.016211,-7.9e-05,0.54837
416,1,1,True,True,False,False,False,-0.606329,0.478586,0.790212,1.346537,-1.19189
417,0,0,True,False,True,False,False,-0.38055,0.614816,0.513206,0.062296,-0.470671
418,1,0,False,False,False,False,True,-0.601638,-0.403891,1.905876,-1.338665,-1.03942
419,0,0,True,False,True,False,False,1.992586,-1.726542,-0.596585,-0.309733,-0.238302
420,0,0,True,False,True,False,False,1.448458,-1.036451,-0.671663,-0.364489,0.036488
421,0,0,True,False,True,False,False,2.48883,-0.308576,-0.037223,-0.72012,-0.288137
422,1,1,True,True,False,False,False,-0.226874,0.027864,0.548778,0.49179,2.26142
423,1,0,False,False,False,False,True,1.028757,-0.093197,0.419476,0.392699,-1.086345
424,0,0,True,False,True,False,False,-0.664144,0.725479,0.161519,-0.025174,-0.136583
425,0,0,True,False,True,False,False,-0.213099,0.852873,-1.217545,-0.704004,-0.136583
426,0,0,True,False,True,False,False,1.182286,1.525436,-1.164395,-0.680746,-0.30845
427,1,1,True,True,False,False,False,-0.330247,-0.449654,1.106227,-1.570925,1.962577
428,0,0,True,False,True,False,False,0.171214,1.203742,-0.159227,1.327806,-0.886135
429,0,0,True,False,True,False,False,0.052263,0.289386,-1.086674,-0.664239,0.03224
430,0,0,True,False,True,False,False,0.289212,1.116427,-1.189211,-0.67935,0.047808
431,0,0,True,False,True,False,False,-0.376881,1.975747,-1.583644,0.001433,-0.414258
432,0,1,False,False,False,True,False,-0.688801,-0.673351,0.620885,1.851075,-1.302552
433,0,0,True,False,True,False,False,-0.805875,-0.650424,0.945156,2.248975,-0.136583
434,0,0,True,False,True,False,False,0.162167,0.43289,-1.152494,-0.258806,-0.291117
435,1,1,True,True,False,False,False,0.037111,0.90012,0.149919,0.157191,0.964844
436,0,0,True,False,True,False,False,-0.096243,1.294477,-0.262112,1.305986,-0.729092
437,0,0,True,False,True,False,False,1.584822,0.018487,-0.330215,0.035605,-0.543065
438,1,1,True,True,False,False,False,-0.668735,-1.044769,-0.029366,0.665266,1.147765
439,0,0,True,False,True,False,False,3.314665,-0.513473,-0.996691,-0.609571,-0.232785
440,1,1,True,True,False,False,False,0.455352,0.832299,0.595049,0.736847,-0.698545
441,1,1,True,True,False,False,False,-0.835491,-0.739729,-0.5096,0.428056,2.577687
442,0,0,True,False,True,False,False,-0.79785,-0.760573,0.745757,2.040245,-0.136583
443,1,1,True,True,False,False,False,-0.172553,0.736018,0.85295,0.43086,1.635278
444,0,0,True,False,True,False,False,-0.560116,-0.202132,2.189009,-1.535168,-0.798506
445,1,0,False,False,False,False,True,-0.579838,2.068984,0.582244,0.349778,-0.48566
446,0,0,True,False,True,False,False,-0.621202,-0.264584,1.874895,-1.419608,-0.136583
447,0,0,True,False,True,False,False,-0.305515,1.451634,-1.283096,-0.112059,1.922377
448,0,1,False,False,False,True,False,-0.861722,-1.021599,-0.476582,0.035347,-0.136583
449,0,0,True,False,True,False,False,2.42144,-1.777784,-0.696564,-0.330866,-0.2414
450,1,1,True,True,False,False,False,-0.824887,-1.01276,0.03761,0.357097,-0.136583
451,0,0,True,False,True,False,False,-0.426527,0.212904,1.40438,-1.101169,0.515383
452,0,1,False,False,False,True,False,-0.284214,0.912046,-0.21444,1.817015,-0.998978
453,0,0,True,False,True,False,False,-0.574379,1.023038,-1.40684,-0.05711,-0.136583
454,0,0,True,False,True,False,False,-0.348368,0.66231,0.021219,-0.139711,0.335073
455,0,1,False,False,False,True,False,0.460115,1.720359,0.168473,-0.10106,-0.376775
456,0,0,True,False,True,False,False,0.553823,-0.189665,-1.668229,-1.249093,-0.685406
457,0,0,True,False,True,False,False,3.087377,-0.806858,-0.367102,-0.64754,-0.243671
458,0,0,True,False,True,False,False,-0.767829,-0.007598,0.627109,0.046347,-0.447565
459,1,1,True,True,False,False,False,-0.751785,-0.895544,-0.160686,1.905875,-1.418842
460,1,1,True,True,False,False,False,0.331018,-0.735508,2.240909,-1.286852,-0.568233
461,0,0,True,False,True,False,False,-0.735619,0.102101,1.108453,0.352405,-0.136583
462,0,0,True,False,True,False,False,2.328803,-0.633976,0.613537,-0.826647,-0.316493
463,0,0,True,False,True,False,False,2.615378,-1.789749,-0.947421,-0.584499,-0.223659
464,0,0,True,False,True,False,False,-0.329429,-0.124546,0.547482,-0.88122,0.30304
465,0,0,True,False,True,False,False,2.727462,-1.764813,-0.598735,-0.60841,0.010387
466,0,0,True,False,True,False,False,-2.811423,-0.681464,-1.029586,-0.660295,-0.295576
467,0,0,True,False,True,False,False,0.489938,1.423422,-1.310383,-0.210244,0.137621
468,0,0,True,False,True,False,False,-0.698268,0.023505,1.966474,-1.251996,0.665848
469,1,0,False,False,False,False,True,-0.79602,-0.680303,0.44111,1.447349,-0.136583
470,0,0,True,False,True,False,False,2.192987,-1.756823,-0.621739,-0.351366,-0.384305
471,1,0,False,False,False,False,True,-0.273271,0.181731,1.735674,-1.32083,-0.614486
472,0,0,True,False,True,False,False,-0.502628,-0.418953,1.666474,-1.31373,-0.730128
473,0,0,True,False,True,False,False,-0.472508,0.397369,1.959321,-1.19059,-0.664376
474,0,0,True,False,True,False,False,2.721243,-0.848671,-0.606082,-0.582684,-0.206741
475,0,0,True,False,True,False,False,1.145103,-0.018067,-1.075813,-0.324118,0.030194
476,0,0,True,False,True,False,False,-0.318928,2.594365,-1.347944,-0.779584,-0.398437
477,0,0,True,False,True,False,False,-2.933743,-2.982485,-0.338821,-0.246972,-0.136583
478,0,0,True,False,True,False,False,2.010566,-1.107363,-0.938076,-0.391564,-0.028812
479,0,1,False,False,False,True,False,-0.875496,-1.143025,-0.363334,-1.07007,-0.136583
480,1,1,True,True,False,False,False,-0.833642,-0.802504,-0.468295,0.529243,-0.136583
481,1,0,False,False,False,False,True,-0.709307,-0.598674,2.337188,0.737263,-0.989801
482,0,0,True,False,True,False,False,-0.678351,-0.109788,1.450682,-1.653854,-1.0299
483,1,1,True,True,False,False,False,0.004047,-0.253903,1.22804,0.914087,2.252438
484,0,0,True,False,True,False,False,0.188886,1.11564,-0.173353,1.382995,-0.898824
485,0,0,True,False,True,False,False,-0.344507,0.884492,-0.173663,-0.035011,-0.675218
486,0,1,False,False,False,True,False,-0.751938,-0.348256,0.024789,0.819477,-0.79597
487,0,0,True,False,True,False,False,-0.545949,-0.139998,0.526151,0.457113,-0.503946
488,0,0,True,False,True,False,False,-0.158484,2.644762,-1.433735,-0.100736,0.34062
489,0,0,True,False,True,False,False,2.255742,-1.166675,-0.655144,-0.25763,-0.246113
490,0,0,True,False,True,False,False,-0.525082,1.102022,0.354599,0.294989,-0.657392
491,0,0,True,False,True,False,False,-0.821849,-1.12297,-0.288594,2.126268,-1.733021
492,0,0,True,False,True,False,False,-0.585563,0.118363,1.320127,-1.284249,0.726145
493,1,1,True,True,False,False,False,-0.26591,-0.034235,0.774803,0.511191,2.517091
494,0,0,True,False,True,False,False,-0.690035,-0.689537,0.686066,1.776451,-0.136583
495,0,0,True,False,True,False,False,0.45498,1.299153,-1.178581,-0.695443,0.271054
496,0,0,True,False,True,False,False,-1.08629,0.015609,1.52575,-1.309527,-0.761662
497,0,0,True,False,True,False,False,-0.770902,-0.321521,1.867656,-1.438258,-0.136583
498,1,1,True,True,False,False,False,-0.461425,-0.766084,1.09045,0.745895,2.950398
499,1,1,True,True,False,False,False,0.209232,-0.281539,0.406261,0.44288,-0.620689
500,1,1,True,True,False,False,False,0.098839,-0.145144,0.898432,-1.134832,1.355959
501,0,0,True,False,True,False,False,-0.179337,2.038786,0.119404,-0.888377,1.102226
502,0,0,True,False,True,False,False,-0.687007,1.311408,0.388939,-1.113334,-0.523664
503,0,0,True,False,True,False,False,-0.09407,0.848608,-1.147021,-0.258555,-0.342034
504,0,1,False,False,False,True,False,-0.736054,-0.60531,0.111341,1.080659,-1.140589
505,1,0,False,False,False,False,True,-0.75742,-0.618671,0.752111,1.297286,-0.971375
506,0,0,True,False,True,False,False,1.184196,-0.597215,-0.662275,-0.331752,-0.410423
507,0,0,True,False,True,False,False,-0.485958,1.43845,-1.480709,-0.800559,0.215879
508,0,0,True,False,True,False,False,-0.208807,1.4835,0.332879,-0.014429,-0.510695
509,1,1,True,True,False,False,False,-0.839733,-0.664976,-0.509148,0.644782,2.159773
510,0,0,True,False,True,False,False,-0.7451,-0.192779,1.155447,-1.145683,-0.136583
511,0,0,True,False,True,False,False,-0.379201,-0.226584,1.277952,-1.056934,-0.592867
512,1,1,True,True,False,False,False,-0.84989,-1.101314,-0.187535,0.154083,-0.655951
513,1,1,True,True,False,False,False,-0.719634,-0.640401,0.876539,1.187472,2.444561
514,0,1,False,False,False,True,False,-0.805165,-1.022294,-0.26876,0.816451,-0.136583
515,0,0,True,False,True,False,False,-0.359038,0.907781,-0.201574,-0.160692,-0.365753
516,0,0,True,False,True,False,False,0.219458,1.862652,-1.284376,0.028963,0.935081
517,0,0,True,False,True,False,False,0.230416,-0.245267,-0.549749,-0.247256,-0.290443
518,0,1,False,False,False,True,False,-0.851459,-1.161125,-0.458853,0.070085,-0.136583
519,0,0,True,False,True,False,False,-0.812631,-1.11416,-0.191122,1.98311,-1.268767
520,1,1,True,True,False,False,False,-0.795348,-0.578955,-1.457086,2.323235,-0.136583
521,0,1,False,False,False,True,False,-0.167353,-0.48184,1.102682,0.445023,0.532582
522,1,1,True,True,False,False,False,-0.717631,-0.669305,0.030494,-1.003501,2.452118
523,0,0,True,False,True,False,False,-0.690406,-0.057771,-1.122825,0.045122,0.818249
524,1,1,True,True,False,False,False,-0.488513,-0.703257,2.378488,-1.368135,0.665911
525,1,0,False,False,False,False,True,-0.378035,1.303571,0.311451,0.442964,-0.641547
526,1,0,False,False,False,False,True,-0.867983,-1.065221,0.047137,1.858231,-1.205971
527,1,1,True,True,False,False,False,-0.291515,-0.411662,1.355732,-1.167369,-0.528827
528,0,0,True,False,True,False,False,-0.686429,-0.197902,-1.114236,0.158719,-0.136583
529,0,0,True,False,True,False,False,-0.644448,-0.257475,2.157294,-1.545763,0.994191
530,0,0,True,False,True,False,False,-0.687508,-0.306381,1.590185,-1.317941,-0.651253
531,1,1,True,True,False,False,False,-0.183856,-0.541293,0.638088,0.49849,-2.059307
532,0,0,True,False,True,False,False,3.275293,-0.618777,-1.003,-0.603952,-0.233194
533,0,0,True,False,True,False,False,-1.326546,-2.169356,0.628817,-1.300672,-0.953596
534,0,0,True,False,True,False,False,0.001876,2.168213,-1.3392,0.560415,-0.540882
535,0,0,True,False,True,False,False,-0.542448,1.148587,-1.419301,-0.112566,-0.620764
536,1,0,False,False,False,False,True,-0.403689,2.283411,-1.567166,0.28283,0.657425
537,0,0,True,False,True,False,False,0.096673,0.852015,-1.256791,-0.744132,-0.341125
538,0,1,False,False,False,True,False,-0.560575,-0.965261,1.018981,1.098826,1.573059
539,0,0,True,False,True,False,False,3.284214,-0.764791,-0.975088,-0.619727,-0.234405
540,1,1,True,True,False,False,False,-0.722976,-0.692352,0.003703,-0.983232,2.434468
541,0,0,True,False,True,False,False,0.632369,0.049437,-0.300865,-0.017571,-0.617568
542,0,0,True,False,True,False,False,0.193129,1.082775,-0.163077,1.442629,-0.889693
543,0,1,False,False,False,True,False,-0.808117,-1.1328,-0.330514,0.277537,-1.805152
544,0,0,True,False,True,False,False,-0.573426,1.22333,-1.446859,-0.08222,-0.46753
545,0,0,True,False,True,False,False,-0.654287,-0.12148,1.686529,-1.255396,-0.136583
546,1,1,True,True,False,False,False,-0.670896,-0.401574,-1.53859,2.302369,-2.008787
547,1,1,True,True,False,False,False,-1.052824,-0.818696,0.177039,0.700498,-1.395027
548,1,1,True,True,False,False,False,-0.234472,-0.813324,1.33076,1.065079,2.019924
549,0,1,False,False,False,True,False,-0.657718,0.878888,0.269989,0.261388,2.353008
550,0,0,True,False,True,False,False,-0.7778,-1.123769,-0.384807,0.570426,2.636441
551,1,1,True,True,False,False,False,-0.66226,-0.589618,0.388669,0.780671,-1.142712
552,1,1,True,True,False,False,False,-0.661458,-0.921627,-0.148304,1.14485,3.374844
553,0,0,True,False,True,False,False,-0.596502,1.938029,-1.343636,-0.738656,0.218844
554,0,0,True,False,True,False,False,-0.623958,0.98015,0.384887,0.214597,-0.914338
555,0,0,True,False,True,False,False,-0.23888,1.436923,0.506798,0.19347,-0.456138
556,0,0,True,False,True,False,False,-0.659601,0.726148,-1.271532,-0.171211,-0.320183
557,0,0,True,False,True,False,False,1.379391,-0.308193,-0.988252,-0.354055,-0.245539
558,0,0,True,False,True,False,False,0.996151,0.593913,0.649121,-0.799255,-0.341351
559,0,0,True,False,True,False,False,1.968295,-1.133086,-0.636061,-0.231969,-0.254741
560,0,0,True,False,True,False,False,1.317637,0.399096,-0.291628,-0.184716,0.736517
561,0,0,True,False,True,False,False,-0.771108,-0.824516,-0.063757,2.058198,-1.222584
562,0,0,True,False,True,False,False,-0.153998,1.195952,0.76109,-0.944964,-0.426126
563,1,1,True,True,False,False,False,-0.24835,1.107145,0.768092,1.09408,-0.616164
564,0,0,True,False,True,False,False,-0.716611,-0.812639,1.941816,-1.315942,0.55488
565,0,0,True,False,True,False,False,-0.00986,0.336128,-1.153682,-0.273648,-0.288051
566,0,0,True,False,True,False,False,-0.193403,1.471774,-1.245888,-0.190825,-0.598076
567,0,0,True,False,True,False,False,-0.743568,-0.496537,1.360551,0.824549,-0.136583
568,0,0,True,False,True,False,False,1.391024,1.03856,-1.352416,0.154417,0.369806
569,1,1,True,True,False,False,False,0.162927,-0.591689,0.914305,0.681514,2.468222
570,0,1,False,False,False,True,False,-0.733925,-0.852255,-0.164535,1.952916,1.578719
571,1,1,True,True,False,False,False,-0.497349,-0.378439,0.562566,1.075801,1.221595
572,0,0,True,False,True,False,False,0.230229,2.010092,-1.251154,-0.699083,-0.375525
573,0,0,True,False,True,False,False,-0.698063,0.038392,2.049052,-1.302561,-0.856803
574,0,0,True,False,True,False,False,-0.73581,-0.870484,-0.060062,-1.484233,3.125026
575,0,0,True,False,True,False,False,1.696079,-0.667766,-0.703207,-0.371077,-0.01154
576,0,0,True,False,True,False,False,-0.198939,1.434068,0.323056,-0.899006,-0.136583
577,1,1,True,True,False,False,False,-0.543042,-0.507243,0.597815,0.737636,-0.957578
578,0,0,True,False,True,False,False,-0.628986,1.745833,-1.265338,-0.210411,0.143287
579,0,0,True,False,True,False,False,-0.21472,2.195332,-1.432011,-0.844682,-0.818617
580,1,0,False,False,False,False,True,-0.596311,-0.477304,1.68211,0.4936,-1.23586
581,1,1,True,True,False,False,False,-0.690682,-0.489578,0.275273,2.038249,-1.419319
582,0,0,True,False,True,False,False,-0.553998,0.528289,-0.175836,-0.18713,0.103339
583,0,0,True,False,True,False,False,0.460732,-0.185059,-1.086493,-0.603166,-0.240667
584,0,0,True,False,True,False,False,-0.644138,-0.069556,-1.1274,-0.678359,-0.29203
585,1,1,True,True,False,False,False,-0.525924,-0.879399,0.195552,0.611993,0.974833
586,0,0,True,False,True,False,False,0.849923,1.305193,-1.216688,-0.230948,0.898017
587,0,0,True,False,True,False,False,1.079064,0.410823,-1.104187,-0.65491,-0.260611
588,0,0,True,False,True,False,False,-1.163048,-1.8569,-1.478672,0.817455,-0.136583
589,0,0,True,False,True,False,False,-0.051315,0.471876,0.212985,0.067408,0.290044
590,0,1,False,False,False,True,False,0.230299,1.081694,0.561108,0.523954,-0.533412
591,0,0,True,False,True,False,False,-0.293634,0.664319,0.400469,-0.064932,-0.136583
592,0,0,True,False,True,False,False,-0.651838,0.181379,0.240779,-0.937302,0.290301
593,0,0,True,False,True,False,False,0.366733,-0.442695,-0.979966,-0.412901,-0.001392
594,0,0,True,False,True,False,False,-0.454644,0.628482,-1.195514,-0.725755,-0.343627
595,1,1,True,True,False,False,False,-0.845086,-0.967766,-0.001894,0.494091,-0.136583
596,0,0,True,False,True,False,False,-0.640417,-0.255419,2.402909,-1.446624,-0.742389
597,1,0,False,False,False,False,True,-0.843919,-1.018577,-0.311271,1.712273,-0.136583
598,0,0,True,False,True,False,False,0.433658,0.934184,-1.292873,-0.755308,0.250959
599,0,0,True,False,True,False,False,2.150657,-1.092587,-0.623467,-0.217262,-0.27358
600,0,0,True,False,True,False,False,0.071627,1.038806,-0.236065,-0.116003,-0.542612
601,1,0,False,False,False,False,True,-0.360683,0.758637,0.435545,-0.888763,-0.610287
602,0,1,False,False,False,True,False,-0.830649,-1.105849,-0.246699,-0.745461,-0.892059
603,1,1,True,True,False,False,False,-0.532749,-0.672569,1.522184,0.472509,1.136
604,0,0,True,False,True,False,False,0.814079,0.178817,-1.074385,-0.33172,-0.274807
605,0,0,True,False,True,False,False,-0.174786,0.842286,1.021088,-1.040297,-0.136583
606,1,1,True,True,False,False,False,-0.77065,-0.878704,0.428877,-1.0109,0.456843
607,0,0,True,False,True,False,False,-0.09525,1.462609,-1.331189,-0.18002,-0.582668
608,0,0,True,False,True,False,False,-0.139856,0.579766,0.523342,-0.928915,-0.136583
609,0,0,True,False,True,False,False,-0.600883,0.889968,-1.310964,-0.117855,-0.350425
610,0,0,True,False,True,False,False,-0.534534,0.831065,-0.050492,-0.099852,-0.451924
611,0,0,True,False,True,False,False,-0.490572,0.338924,0.500347,0.084219,-0.603002
612,0,0,True,False,True,False,False,-0.577926,0.588766,0.680155,-1.010511,-0.554554
613,0,0,True,False,True,False,False,2.295662,-0.281257,-0.377319,0.323162,-0.424465
614,0,0,True,False,True,False,False,-0.668483,0.630996,1.45749,-1.444097,-0.582395
615,0,0,True,False,True,False,False,-0.319733,0.50292,0.182231,-0.86974,0.479801
616,1,1,True,True,False,False,False,-0.64385,-0.917078,1.304383,0.755411,0.90932
617,0,0,True,False,True,False,False,-0.743384,-0.880936,-0.015474,1.972991,-0.136583
618,0,0,True,False,True,False,False,-0.778907,-0.383111,1.727029,-1.432389,-1.208085
619,1,1,True,True,False,False,False,-0.82784,-0.994565,-0.268217,0.867322,-0.136583
620,0,0,True,False,True,False,False,-0.809088,-0.591968,1.53353,-1.618177,-0.136583
621,1,1,True,True,False,False,False,-0.352931,-0.08073,0.18437,0.460874,-1.368605
622,0,0,True,False,True,False,False,1.968725,-1.132654,-0.635663,-0.231046,-0.25538
623,1,0,False,False,False,False,True,-1.038974,-1.772421,-1.307283,1.431832,-2.193249
624,1,1,True,True,False,False,False,-0.610891,-0.216702,-0.020165,0.893987,-1.534247
625,1,1,True,True,False,False,False,-0.498254,0.176761,0.680393,1.612528,-0.972242
626,0,0,True,False,True,False,False,-0.347276,2.252414,-1.372731,-0.093654,0.893858
627,1,1,True,True,False,False,False,-0.376662,-0.581124,1.487552,-1.260636,1.115594
628,0,1,False,False,False,True,False,-0.869627,-1.087259,-0.226088,0.135441,0.623715
629,0,0,True,False,True,False,False,-0.564575,-0.421374,1.970959,1.128328,-1.082273
630,1,1,True,True,False,False,False,-0.571836,-0.198208,1.381882,0.833337,1.675774
631,0,0,True,False,True,False,False,2.489739,-1.056005,0.725431,-0.834667,-0.35871
