index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
3163,1,0,False,False,False,False,True,0.013185,0.425532,0.041582,0.56263,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,1,1,True,True,False,False,False,0.912172,1.0,0.091329,0.432609,0.006221,0.423615,0.434649,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3165,0,0,True,False,True,False,False,0.465333,0.851064,0.029182,0.411038,0.002011,0.419731,0.417982,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3166,1,1,True,True,False,False,False,0.000664,0.574468,0.124835,0.489884,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3167,0,1,False,False,False,True,False,0.009203,0.893617,0.041642,0.691461,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,0,0,True,False,True,False,False,0.486837,0.87234,0.058544,0.423088,0.004061,0.438115,0.230263,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3169,0,0,True,False,True,False,False,0.469758,0.255319,0.035307,0.398691,0.002422,0.432677,0.388158,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3170,0,0,True,False,True,False,False,0.013141,0.808511,0.041582,0.501041,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3171,0,0,True,False,True,False,False,0.903234,0.297872,0.030323,0.413419,0.002152,0.425686,0.426316,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3172,0,1,False,False,False,True,False,0.902836,0.680851,0.059986,0.337846,0.003768,0.307872,0.766228,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3173,0,0,True,False,True,False,False,0.45144,0.212766,0.038699,0.287861,0.000976,0.327033,0.662719,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3174,0,0,True,False,True,False,False,0.027255,0.085106,0.074517,0.182386,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3175,0,0,True,False,True,False,False,0.004867,0.255319,0.056173,0.35421,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,1,1,True,True,False,False,False,0.90788,0.638298,0.075057,0.537786,0.004992,0.531072,0.473684,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3177,0,0,True,False,True,False,False,0.425114,0.787234,0.062748,0.370723,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3178,0,0,True,False,True,False,False,0.438742,0.829787,0.057614,0.466082,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3179,0,0,True,False,True,False,False,0.000841,0.148936,0.076618,0.101904,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3180,0,0,True,False,True,False,False,0.880404,0.085106,0.031044,0.15427,0.002067,0.260487,0.617982,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,1,1,True,True,False,False,False,0.442414,0.489362,0.084514,0.520678,0.006365,0.498187,0.500526,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3182,1,1,True,True,False,False,False,0.026592,0.425532,0.107572,0.517554,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3183,1,1,True,True,False,False,False,0.004823,0.744681,0.121202,0.680452,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3184,1,1,True,True,False,False,False,0.894164,0.382979,0.089798,0.770158,0.006047,0.7768,0.417544,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3185,1,0,False,False,False,False,True,0.884651,0.765957,0.03897,0.590152,0.002773,0.641378,0.16886,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3186,0,0,True,False,True,False,False,0.465466,0.744681,0.043683,0.508926,0.003033,0.398239,0.406579,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3187,0,0,True,False,True,False,False,0.443166,0.12766,0.038189,0.224636,0.002511,0.257121,0.651316,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3188,0,0,True,False,True,False,False,0.911862,0.744681,0.044073,0.47947,0.002916,0.448731,0.493421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3189,0,1,False,False,False,True,False,0.03137,0.319149,0.062838,0.467272,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,1,1,True,True,False,False,False,0.91173,0.361702,0.126997,0.590896,0.008361,0.650958,0.514035,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3191,0,0,True,False,True,False,False,0.894297,0.106383,0.044764,0.223445,0.002777,0.401864,0.627632,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,0,1,False,False,False,True,False,0.894252,0.914894,0.037829,0.520232,0.002235,0.422579,0.632018,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3193,1,1,True,True,False,False,False,0.90757,0.808511,0.088057,0.547754,0.005831,0.623252,0.387719,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3194,0,0,True,False,True,False,False,0.455555,0.638298,0.032214,0.333829,0.001537,0.227084,0.842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,0,0,True,False,True,False,False,0.46113,0.148936,0.0266,0.126004,0.001786,0.220093,0.600877,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3196,0,1,False,False,False,True,False,0.455511,0.851064,0.038579,0.620649,0.002621,0.426981,0.633772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3197,1,0,False,False,False,False,True,0.866997,0.957447,0.033626,0.417287,0.001818,0.17245,0.783333,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3198,1,1,True,True,False,False,False,0.429273,0.382979,0.076138,0.402112,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3199,1,1,True,True,False,False,False,0.90288,0.659574,0.051159,0.264505,0.003155,0.315898,0.814474,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,0,0,True,False,True,False,False,0.469094,0.255319,0.025639,0.123475,0.00168,0.113672,0.724561,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,0,0,True,False,True,False,False,0.461042,0.234043,0.027021,0.141922,0.001813,0.132056,0.59693,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3202,1,1,True,True,False,False,False,0.425645,0.468085,0.082323,0.346772,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,1,1,True,True,False,False,False,0.434007,0.808511,0.075868,0.374293,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3204,0,1,False,False,False,True,False,0.013982,0.553191,0.074306,0.536745,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3205,1,0,False,False,False,False,True,0.470023,0.617021,0.028221,0.303481,0.001907,0.187468,0.623684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,0,0,True,False,True,False,False,0.460378,0.595745,0.028672,0.453734,0.002002,0.467892,0.324561,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3207,1,1,True,True,False,False,False,0.465422,0.702128,0.028221,0.310027,0.001903,0.288193,0.586842,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,0,0,True,False,True,False,False,0.022831,0.404255,0.060796,0.513835,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3209,1,1,True,True,False,False,False,0.465466,0.638298,0.070283,0.57587,0.004786,0.472035,0.495175,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3210,0,0,True,False,True,False,False,0.434627,0.468085,0.045785,0.282208,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3211,0,1,False,False,False,True,False,0.911243,0.425532,0.044164,0.521125,0.002885,0.409114,0.562281,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3212,1,0,False,False,False,False,True,0.995575,0.021277,0.080461,0.346474,0.005258,0.371569,0.60614,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,1,1,True,True,False,False,False,0.018451,0.680851,0.089378,0.476793,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3214,1,0,False,False,False,False,True,8.8e-05,0.638298,0.046956,0.439601,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3215,1,1,True,True,False,False,False,0.907172,0.404255,0.103939,0.495388,0.006761,0.462714,0.605263,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3216,0,0,True,False,True,False,False,0.027477,0.87234,0.053861,0.36507,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3217,0,0,True,False,True,False,False,0.868015,0.489362,0.031464,0.344392,0.000858,0.242879,0.792544,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,0,0,True,False,True,False,False,0.45644,0.170213,0.02567,0.185808,0.001892,0.227084,0.484211,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3219,0,0,True,False,True,False,False,0.000221,0.319149,0.047256,0.180452,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3220,0,0,True,False,True,False,False,0.867616,0.255319,0.029843,0.367599,0.001955,0.394614,0.734211,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3221,0,0,True,False,True,False,False,0.89819,0.212766,0.041492,0.282505,0.002663,0.358364,0.787719,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3222,1,0,False,False,False,False,True,0.004469,0.255319,0.063648,0.204999,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3223,0,0,True,False,True,False,False,0.8812,0.829787,0.029392,0.524993,0.002013,0.539099,0.447368,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3224,0,0,True,False,True,False,False,0.447635,0.085106,0.036658,0.416394,0.00168,0.41999,0.765789,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3225,0,1,False,False,False,True,False,0.907172,0.702128,0.074697,0.364029,0.004836,0.339979,0.671053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3226,0,0,True,False,True,False,False,0.902969,0.297872,0.047376,0.465784,0.003083,0.533143,0.304825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3227,1,1,True,True,False,False,False,0.013805,0.489362,0.146691,0.731479,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,0,0,True,False,True,False,False,0.009424,0.148936,0.041341,0.209313,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3229,0,0,True,False,True,False,False,0.018185,0.446809,0.056263,0.514579,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3230,0,1,False,False,False,True,False,0.425247,1.0,0.073256,0.235793,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3231,0,0,True,False,True,False,False,0.009203,0.212766,0.074457,0.241148,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,1,1,True,True,False,False,False,0.017521,0.978723,0.121352,0.537043,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3233,1,1,True,True,False,False,False,0.023008,0.404255,0.09253,0.34573,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3234,0,0,True,False,True,False,False,0.465112,0.276596,0.02621,0.118715,0.001759,0.113413,0.700439,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,0,0,True,False,True,False,False,0.014291,0.106383,0.040591,0.298572,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3236,0,0,True,False,True,False,False,0.031724,0.234043,0.054131,0.239512,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3237,1,1,True,True,False,False,False,0.447281,0.723404,0.087096,0.845879,0.006061,0.687209,0.327632,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3238,0,1,False,False,False,True,False,0.893899,0.680851,0.072805,0.676436,0.004751,0.644226,0.636842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3239,0,0,True,False,True,False,False,0.908057,0.319149,0.049598,0.502827,0.003378,0.546608,0.346053,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3240,1,0,False,False,False,False,True,0.425025,0.148936,0.072895,0.089408,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,0,1,False,False,False,True,False,0.875979,0.93617,0.030353,0.38188,0.001084,0.310979,0.67807,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,1,1,True,True,False,False,False,0.465599,0.446809,0.055482,0.539869,0.003855,0.502589,0.332018,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3243,0,1,False,False,False,True,False,0.030884,0.191489,0.099135,0.210503,0.003467,0.422915,0.414912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3244,1,1,True,True,False,False,False,0.460953,0.787234,0.053531,0.651741,0.003668,0.496375,0.411404,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3245,0,0,True,False,True,False,False,0.911287,0.531915,0.042632,0.462214,0.002738,0.26696,0.704386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3246,0,0,True,False,True,False,False,0.447414,0.276596,0.037468,0.573341,0.002501,0.479544,0.465789,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3247,1,1,True,True,False,False,False,0.915756,0.404255,0.090309,0.598334,0.006053,0.576903,0.410088,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3248,0,0,True,False,True,False,False,0.438653,0.106383,0.045485,0.140583,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,0,0,True,False,True,False,False,0.031857,0.021277,0.040351,0.129426,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3250,0,0,True,False,True,False,False,0.434317,0.0,0.043383,0.222404,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3251,1,1,True,True,False,False,False,0.438742,0.680851,0.064579,0.50848,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3252,0,0,True,False,True,False,False,0.009734,1.0,0.041642,0.430378,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3253,0,0,True,False,True,False,False,0.438609,0.170213,0.046776,0.078697,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3254,0,1,False,False,False,True,False,0.907172,0.659574,0.075057,0.336805,0.004836,0.324961,0.728947,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3255,0,0,True,False,True,False,False,0.017566,0.12766,0.050138,0.274174,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3256,1,1,True,True,False,False,False,0.447856,0.680851,0.041251,0.478875,0.002682,0.256862,0.760526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,0,0,True,False,True,False,False,0.876067,0.617021,0.02672,0.306605,0.000939,0.26463,0.834649,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3258,1,1,True,True,False,False,False,0.013097,0.319149,0.07833,0.391848,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3259,0,0,True,False,True,False,False,0.459891,0.12766,0.024048,0.160518,0.001593,0.243656,0.776754,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3260,0,0,True,False,True,False,False,0.464625,0.297872,0.034166,0.369682,0.002368,0.40057,0.264912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3261,1,1,True,True,False,False,False,0.429848,0.638298,0.106911,0.50119,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3262,0,0,True,False,True,False,False,0.915667,0.106383,0.042632,0.1687,0.00284,0.283014,0.564912,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3263,1,1,True,True,False,False,False,0.030839,0.723404,0.102798,0.491372,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3264,1,1,True,True,False,False,False,0.875802,0.744681,0.028822,0.34573,0.001068,0.28146,0.841667,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,0,0,True,False,True,False,False,0.43445,0.723404,0.045605,0.460577,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3266,1,0,False,False,False,False,True,0.88089,0.0,0.053801,0.4277,0.002405,0.376489,0.766667,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3267,0,0,True,False,True,False,False,0.46936,0.595745,0.030083,0.335466,0.001994,0.236924,0.644298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3268,0,0,True,False,True,False,False,0.434229,0.957447,0.059385,0.420262,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3269,1,0,False,False,False,False,True,0.473829,0.617021,0.031074,0.623326,0.002048,0.554376,0.532895,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3270,1,1,True,True,False,False,False,0.881023,0.914894,0.028942,0.274918,0.001789,0.299327,0.809649,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,0,0,True,False,True,False,False,0.43414,0.021277,0.045334,0.298869,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3272,1,1,True,True,False,False,False,0.42476,0.319149,0.121352,0.423832,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3273,0,1,False,False,False,True,False,0.013406,0.425532,0.074817,0.579738,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3274,0,0,True,False,True,False,False,0.438874,0.170213,0.045605,0.072597,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3275,0,1,False,False,False,True,False,0.894385,0.085106,0.063919,0.399286,0.004279,0.491714,0.575877,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3276,1,1,True,True,False,False,False,0.027211,0.404255,0.093371,0.533323,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3277,0,0,True,False,True,False,False,0.446794,0.212766,0.011559,0.254984,0.000754,0.201191,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3278,1,0,False,False,False,False,True,0.443166,0.87234,0.051639,0.50476,0.003469,0.448731,0.525,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3279,0,0,True,False,True,False,False,0.867307,0.12766,0.045394,0.24576,0.002956,0.351113,0.627632,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3280,0,0,True,False,True,False,False,0.880625,0.170213,0.029482,0.087028,0.001834,0.192905,0.873684,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3281,1,1,True,True,False,False,False,0.469625,0.425532,0.067912,0.530943,0.004566,0.532626,0.351754,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3282,0,0,True,False,True,False,False,0.885005,0.148936,0.034256,0.147873,0.002347,0.221129,0.364474,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3283,0,0,True,False,True,False,False,0.004336,0.191489,0.043533,0.170485,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3284,0,0,True,False,True,False,False,0.465112,0.297872,0.024138,0.148319,0.00162,0.098654,0.70614,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,1,1,True,True,False,False,False,0.908101,0.787234,0.064069,0.402559,0.004169,0.340497,0.675877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3286,1,1,True,True,False,False,False,0.004734,0.978723,0.152756,0.563523,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3287,0,0,True,False,True,False,False,4.4e-05,0.085106,0.041041,0.257959,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3288,1,0,False,False,False,False,True,0.447812,0.914894,0.037619,0.498661,0.002457,0.329104,0.696491,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3289,0,0,True,False,True,False,False,0.451661,0.914894,0.033475,0.585242,0.002227,0.513465,0.664474,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3290,1,1,True,True,False,False,False,0.876731,0.638298,0.042482,0.495388,0.002725,0.517866,0.609649,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,1,1,True,True,False,False,False,0.907747,0.276596,0.09154,0.41803,0.006005,0.440445,0.542105,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3292,1,1,True,True,False,False,False,0.451042,0.340426,0.043143,0.679857,0.002962,0.622993,0.362281,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3293,0,0,True,False,True,False,False,0.447016,0.276596,0.033055,0.551473,0.0022,0.406525,0.561404,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3294,1,1,True,True,False,False,False,0.898943,0.425532,0.096223,0.623029,0.006373,0.630243,0.397368,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3295,1,1,True,True,False,False,False,0.469316,0.468085,0.059325,0.586879,0.003866,0.515277,0.460965,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3296,1,0,False,False,False,False,True,0.87182,0.553191,0.036778,0.610533,0.002414,0.79363,0.284649,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3297,0,0,True,False,True,False,False,0.876156,0.0,0.024889,0.225082,0.000839,0.23537,0.812719,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3298,0,0,True,False,True,False,False,0.464448,0.382979,0.028972,0.413567,0.001928,0.330658,0.528509,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3299,0,0,True,False,True,False,False,0.456086,0.723404,0.032425,0.526778,0.002131,0.462455,0.507018,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3300,0,0,True,False,True,False,False,0.482412,0.680851,0.040261,0.461172,0.002806,0.481875,0.194298,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3301,1,1,True,True,False,False,False,0.90757,0.553191,0.089138,0.547605,0.00582,0.554117,0.493421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3302,0,1,False,False,False,True,False,0.451352,0.361702,0.03981,0.670336,0.002578,0.629726,0.62193,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3303,1,1,True,True,False,False,False,0.907261,0.617021,0.150024,0.460726,0.009769,0.601761,0.513596,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3304,0,0,True,False,True,False,False,0.022034,0.12766,0.045455,0.153228,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3305,0,0,True,False,True,False,False,0.474094,0.085106,0.02618,0.144302,0.001635,0.226308,0.79386,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3306,1,1,True,True,False,False,False,0.027565,0.446809,0.074817,0.375632,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3307,1,1,True,True,False,False,False,0.871997,0.744681,0.041041,0.503124,0.002115,0.297514,0.873246,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,1,1,True,True,False,False,False,0.911818,0.446809,0.045304,0.363136,0.002933,0.292595,0.724561,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,0,0,True,False,True,False,False,0.425601,0.234043,0.066741,0.096846,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3310,0,0,True,False,True,False,False,0.465156,0.12766,0.027201,0.126302,0.001845,0.222683,0.481579,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3311,1,1,True,True,False,False,False,0.030839,0.276596,0.119491,0.462214,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3312,1,1,True,True,False,False,False,0.885536,0.319149,0.060046,0.572746,0.004196,0.603832,0.286842,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3313,0,0,True,False,True,False,False,0.447148,0.234043,0.01339,0.305564,0.00086,0.243656,0.66886,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3314,1,1,True,True,False,False,False,0.009115,0.787234,0.10475,0.739363,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3315,0,0,True,False,True,False,False,0.451706,0.255319,0.036838,0.467272,0.002501,0.42465,0.669737,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3316,1,1,True,True,False,False,False,0.004646,0.468085,0.119731,0.612467,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3317,0,0,True,False,True,False,False,0.009424,0.382979,0.041912,0.572895,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3318,0,0,True,False,True,False,False,0.000796,0.12766,0.074877,0.203957,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3319,1,1,True,True,False,False,False,0.438432,0.319149,0.061247,0.45537,0.003467,0.422915,0.414912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3320,0,0,True,False,True,False,False,0.907172,0.170213,0.032305,0.137757,0.002119,0.247799,0.665351,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3321,1,1,True,True,False,False,False,0.021857,0.595745,0.080701,0.446593,0.003467,0.422915,0.414912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3322,0,1,False,False,False,True,False,0.460157,0.489362,0.02693,0.417435,0.001759,0.261005,0.654386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,1,1,True,True,False,False,False,0.026415,0.276596,0.10478,0.413419,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,0,1,False,False,False,True,False,0.903013,0.595745,0.087426,0.475454,0.005914,0.622734,0.376316,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3325,0,0,True,False,True,False,False,0.898367,0.914894,0.045274,0.552514,0.003031,0.503625,0.470614,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3326,1,1,True,True,False,False,False,0.442281,0.787234,0.063738,0.464296,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3327,1,0,False,False,False,False,True,0.88943,1.0,0.048487,0.557275,0.002798,0.470741,0.55614,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3328,0,0,True,False,True,False,False,0.009203,0.148936,0.059175,0.21199,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,0,1,False,False,False,True,False,0.442857,0.595745,0.055993,0.524993,0.003799,0.500518,0.477632,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3330,1,1,True,True,False,False,False,0.902792,0.0,0.087607,0.466677,0.005586,0.484982,0.666228,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3331,0,0,True,False,True,False,False,0.876908,0.085106,0.028642,0.177923,0.00187,0.297255,0.553509,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3332,1,1,True,True,False,False,False,0.008584,0.723404,0.134172,0.721214,0.003467,0.422915,0.414912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,1,1,True,True,False,False,False,0.871997,0.978723,0.032214,0.319399,0.001984,0.298809,0.841228,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,1,1,True,True,False,False,False,0.437901,0.404255,0.081062,0.528117,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3335,0,0,True,False,True,False,False,0.004159,0.893617,0.043983,0.351979,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3336,1,1,True,True,False,False,False,0.424627,0.744681,0.074817,0.299018,0.003467,0.422915,0.414912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
