index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
1081,0,0,True,False,True,False,False,76.58,26.8037,3.1535,0.2788,0.1717,-28.9863,59.0568,25.9422,5.9878,300.375
1082,0,0,True,False,True,False,False,30.0087,12.8582,2.2405,0.5632,0.2845,23.0303,-11.7696,-5.721,6.388,264.17
1083,0,0,True,False,True,False,False,38.8861,18.1801,2.6749,0.3256,0.1871,-0.2124,-27.1004,12.5623,13.175,243.835
1084,0,0,True,False,True,False,False,35.6033,12.9944,2.3253,0.4634,0.2388,-33.4441,-11.8136,8.1807,0.98,204.434
1085,0,0,True,False,True,False,False,28.8306,19.0918,2.7067,0.3831,0.2308,36.4891,13.5748,-8.8946,9.2923,144.682
1086,0,1,False,False,False,True,False,23.6271,10.4282,2.3971,0.5892,0.3788,12.0872,20.3787,8.4867,62.979,181.696
1087,0,0,True,False,True,False,False,54.323,21.3628,3.3105,0.1722,0.0873,-93.2578,20.9643,-6.5174,6.759,270.21
1088,0,0,True,False,True,False,False,25.3794,10.3391,2.4306,0.4638,0.243,-4.5621,-19.9611,7.0176,30.0704,185.969
1089,0,0,True,False,True,False,False,74.6747,28.4448,3.4853,0.2591,0.1369,5.2521,44.7523,-22.4372,2.829,335.948
1090,0,0,True,False,True,False,False,21.0331,10.7539,2.1875,0.5844,0.3019,-5.7763,17.4986,7.4097,54.931,132.156
1091,0,0,True,False,True,False,False,23.8461,19.2181,2.5453,0.3476,0.2009,1.713,17.3244,8.6546,2.288,107.604
1092,0,0,True,False,True,False,False,53.1378,23.854,3.4822,0.2033,0.1099,31.951,51.4626,11.9776,5.6592,212.606
1093,1,1,True,True,False,False,False,124.787,19.5238,2.4976,0.3816,0.1987,8.3601,115.169,-7.8125,28.935,117.201
1094,1,1,True,True,False,False,False,202.829,73.9967,4.3622,0.0678,0.0364,-66.4079,-159.354,-21.2584,76.113,348.978
1095,0,0,True,False,True,False,False,13.3605,10.5168,2.1833,0.7934,0.4033,14.8849,2.5413,-11.8987,43.485,230.569
1096,0,0,True,False,True,False,False,24.8455,0.0,2.2393,0.6859,0.3429,30.0002,0.0,0.0,0.0002,120.0
1097,0,0,True,False,True,False,False,78.8829,27.055,3.4497,0.1811,0.0932,53.4896,66.8412,-14.5304,3.939,291.219
1098,1,1,True,True,False,False,False,64.8532,9.4141,2.4339,0.381,0.1816,-55.7464,32.7365,8.3127,89.717,185.5904
1099,1,0,False,False,False,False,True,118.395,26.2883,3.3119,0.3297,0.169,-11.9577,-78.7363,-22.8201,10.435,382.969
1100,0,0,True,False,True,False,False,20.9103,15.2311,2.4487,0.4484,0.2331,-0.7028,-7.7378,-7.4624,16.5516,101.877
1101,0,0,True,False,True,False,False,21.9932,9.9294,2.1931,0.5577,0.3109,-4.0314,16.335,10.1397,42.753,103.939
1102,1,1,True,True,False,False,False,39.1762,18.1031,2.8325,0.3779,0.261,-17.1528,-34.279,14.5987,62.053,252.382
1103,1,1,True,True,False,False,False,163.3054,33.1814,2.8939,0.2228,0.109,-75.6229,-100.6459,-21.3692,71.9265,139.7819
1104,0,0,True,False,True,False,False,18.9001,9.8939,2.3324,0.6093,0.3279,0.9571,-6.7595,-5.9985,42.667,71.222
1105,0,0,True,False,True,False,False,23.7486,14.3036,2.5359,0.4454,0.2489,7.857,13.3769,-6.3338,41.11,176.651
1106,1,1,True,True,False,False,False,85.6186,21.3754,2.7392,0.2717,0.1431,-67.7877,-52.2066,-3.5756,63.924,112.012
1107,0,0,True,False,True,False,False,88.7937,28.8355,3.6695,0.1734,0.0945,48.6897,81.4294,21.6554,3.9201,286.413
1108,0,0,True,False,True,False,False,36.4971,18.596,2.6924,0.3452,0.1898,19.1104,23.7937,-14.7142,7.444,184.867
1109,1,1,True,True,False,False,False,122.175,32.547,2.8245,0.3191,0.1685,75.7206,127.517,-16.0631,80.6468,188.298
1110,1,1,True,True,False,False,False,77.6685,17.3999,2.6866,0.3951,0.2088,-61.7106,-91.2394,-11.2495,81.6697,78.3511
1111,0,0,True,False,True,False,False,58.1803,13.7197,2.8727,0.3123,0.1709,30.8879,45.6919,-6.9839,0.625,257.231
1112,1,0,False,False,False,False,True,17.4001,12.2241,2.1761,0.6983,0.4177,1.6054,4.1679,7.7922,28.9819,46.7294
1113,0,0,True,False,True,False,False,13.2023,10.4981,2.1973,0.7873,0.473,-13.4981,-5.2649,11.0078,52.1667,109.21
1114,1,1,True,True,False,False,False,150.376,21.72,2.6542,0.5831,0.4002,-122.46,-106.522,-20.3734,23.5935,367.831
1115,0,0,True,False,True,False,False,93.6783,37.3368,4.0157,0.1141,0.0573,52.8575,75.7577,21.5958,0.667,286.915
1116,0,0,True,False,True,False,False,18.6221,16.9562,2.3149,0.4746,0.2542,12.3487,17.7186,11.8733,48.202,234.447
1117,0,0,True,False,True,False,False,28.8038,6.6537,2.2672,0.5892,0.3,-14.6456,9.7648,-4.243,37.1524,223.553
1118,0,0,True,False,True,False,False,47.9495,27.7213,3.0075,0.1808,0.0919,30.5484,11.0123,17.5218,11.218,178.368
1119,0,0,True,False,True,False,False,29.0865,6.6934,2.2041,0.5188,0.2594,38.7475,8.445,-2.4604,28.4635,142.266
1120,0,0,True,False,True,False,False,26.6961,17.6852,2.5988,0.3224,0.1725,32.869,23.2333,4.8227,50.74,169.054
1121,1,0,False,False,False,False,True,24.336,12.9765,2.3463,0.5901,0.3706,17.3496,26.0999,-2.5712,81.653,122.6304
1122,0,0,True,False,True,False,False,12.9838,11.2601,2.2082,0.7492,0.3808,-14.9967,3.5058,-11.7837,40.463,222.705
1123,1,1,True,True,False,False,False,137.906,59.4594,4.0609,0.0984,0.054,-85.3082,-164.444,42.2499,44.9189,240.57
1124,1,1,True,True,False,False,False,162.423,51.8306,3.5655,0.0903,0.0456,-98.3003,-32.9923,47.7485,49.6844,306.183
1125,0,0,True,False,True,False,False,36.1276,10.3417,2.4338,0.4972,0.256,-33.3708,28.0494,-6.7114,0.5848,74.7372
1126,0,0,True,False,True,False,False,87.9272,26.3163,3.2584,0.294,0.1983,-4.847,-21.2736,-23.9054,2.052,355.997
1127,1,1,True,True,False,False,False,138.1812,45.1787,3.2573,0.2302,0.1455,-107.7693,-87.8549,35.2729,3.3289,302.2937
1128,0,0,True,False,True,False,False,77.1228,27.402,3.485,0.1604,0.0918,54.8302,77.8861,-9.0939,0.305,191.925
1129,1,0,False,False,False,False,True,17.9622,10.579,2.1903,0.6065,0.3258,-2.2621,8.2386,-6.2757,68.6452,62.7278
1130,1,1,True,True,False,False,False,47.0562,10.9906,2.5548,0.6095,0.2915,29.8753,35.8008,-10.812,74.324,188.403
1131,0,0,True,False,True,False,False,56.6734,13.6681,2.618,0.3639,0.194,-76.4051,-34.9987,-14.7633,7.2332,255.548
1132,0,0,True,False,True,False,False,28.1363,17.3482,2.7396,0.3534,0.1794,25.5993,24.9913,12.7907,25.3978,55.5818
1133,1,1,True,True,False,False,False,118.532,26.8224,3.3625,0.3733,0.1947,-138.306,-107.423,-16.6705,27.942,347.229
1134,0,0,True,False,True,False,False,20.7522,11.1067,2.2601,0.5989,0.3214,14.3723,18.4301,5.3336,43.8882,230.192
1135,0,0,True,False,True,False,False,32.0205,17.3002,3.0103,0.3164,0.1704,30.7149,18.6074,11.1977,5.6933,179.787
1136,0,0,True,False,True,False,False,12.9587,11.287,2.2135,0.7462,0.3945,14.9715,-5.4779,-11.5852,71.829,139.62
1137,1,1,True,True,False,False,False,114.973,65.3205,3.8225,0.1418,0.0762,-56.3756,70.2804,-74.123,37.2837,342.715
1138,1,1,True,True,False,False,False,242.8317,50.7863,3.4142,0.1141,0.0654,-255.1132,171.5541,-40.8667,48.4566,132.5392
1139,1,0,False,False,False,False,True,22.305,13.1162,2.372,0.6802,0.3549,9.1098,17.1924,-7.3851,89.8864,138.5118
1140,0,0,True,False,True,False,False,29.4979,12.7272,2.4691,0.3905,0.1986,41.4284,11.5067,9.0066,67.167,288.692
1141,1,0,False,False,False,False,True,18.6657,10.268,2.2529,0.5866,0.3101,-23.5251,-9.7051,-4.9073,71.559,93.2711
1142,0,0,True,False,True,False,False,34.6369,18.8131,2.8414,0.2882,0.1448,-10.2472,-16.2837,-14.9995,2.9067,230.049
1143,0,0,True,False,True,False,False,35.7114,18.3727,2.9378,0.3785,0.2349,26.0885,29.8842,-14.3419,3.7819,176.297
1144,0,0,True,False,True,False,False,57.055,25.7825,3.0648,0.2136,0.1227,-16.7561,45.3846,11.8975,18.2893,200.365
1145,0,0,True,False,True,False,False,24.161,12.9711,2.567,0.4959,0.3076,3.8962,18.4406,-9.5615,24.558,126.068
1146,0,0,True,False,True,False,False,87.4239,33.5032,4.0457,0.1056,0.053,23.1502,86.4079,16.0306,0.2731,205.141
1147,0,0,True,False,True,False,False,28.6908,19.3006,2.8724,0.3192,0.1683,-7.1076,18.5184,7.5662,39.0498,119.789
1148,0,0,True,False,True,False,False,100.493,21.3018,3.0158,0.2594,0.1644,-128.16,76.2591,21.4862,2.818,233.032
1149,0,0,True,False,True,False,False,19.0389,9.9673,2.2355,0.5814,0.3517,-22.2049,-11.7216,-2.8585,5.6753,160.389
1150,1,0,False,False,False,False,True,16.082,2.4686,2.536,0.8703,0.6098,2.05,6.6183,3.7406,67.027,200.1501
1151,0,0,True,False,True,False,False,22.8368,16.67,2.5569,0.3634,0.1983,6.6143,8.2835,-14.7782,66.247,94.9115
1152,0,0,True,False,True,False,False,23.4162,13.1513,2.3274,0.4941,0.3176,-23.6845,-15.6702,8.3053,78.726,91.9944
1153,1,0,False,False,False,False,True,32.3497,11.2028,2.3097,0.5337,0.2971,22.5098,20.433,-8.9038,81.2924,122.9305
1154,0,0,True,False,True,False,False,29.6097,15.5349,2.3608,0.488,0.2636,31.3172,22.9959,15.0313,60.281,246.735
1155,0,0,True,False,True,False,False,20.5388,16.9771,2.5403,0.3746,0.2003,-1.5779,4.7362,-5.8939,0.0276,155.316
1156,1,0,False,False,False,False,True,36.6832,8.011,2.5614,0.6975,0.4471,1.1354,27.7575,9.5859,24.6982,198.9708
1157,1,0,False,False,False,False,True,10.0268,6.354,2.7142,0.6274,0.3201,1.8377,0.4268,-7.5374,61.3248,177.7557
1158,1,1,True,True,False,False,False,271.4508,117.4579,4.6113,0.0328,0.0246,-353.934,-180.8497,-65.2278,73.2824,198.6563
1159,0,0,True,False,True,False,False,43.9432,29.7264,3.1915,0.1673,0.084,22.5951,23.7578,20.2932,18.3709,126.665
1160,0,0,True,False,True,False,False,21.9801,9.9722,2.2041,0.6312,0.3969,20.4518,19.9955,11.4957,7.597,81.0011
1161,0,0,True,False,True,False,False,18.8206,10.3202,2.1492,0.5248,0.266,25.7963,4.1479,-3.9283,18.121,191.133
1162,1,1,True,True,False,False,False,162.78,44.8181,3.4057,0.1018,0.0513,114.005,77.7034,49.0601,86.9108,131.83
1163,1,0,False,False,False,False,True,15.3417,11.5239,2.3357,0.8309,0.5495,25.0149,2.9592,-9.537,63.9277,236.4317
1164,1,1,True,True,False,False,False,28.5425,11.917,2.5647,0.4387,0.2275,-4.0847,-24.532,-10.7587,36.659,132.207
1165,0,0,True,False,True,False,False,42.1221,16.7796,2.766,0.2399,0.1208,13.2481,-17.9692,-12.3212,10.45,196.81
1166,1,0,False,False,False,False,True,17.2653,6.5603,2.4691,0.893,0.4907,9.2116,-8.5153,6.452,30.897,171.736
1167,1,0,False,False,False,False,True,14.3539,9.1943,2.477,0.8392,0.5497,-10.1834,-8.5917,-6.7582,49.079,142.0123
1168,1,0,False,False,False,False,True,17.1336,10.2874,2.4265,0.7116,0.3764,-6.2159,9.7361,8.0561,46.465,200.112
1169,0,0,True,False,True,False,False,27.0224,16.7469,2.6821,0.3555,0.1882,-12.7926,-22.4288,-13.123,0.812,262.182
1170,0,0,True,False,True,False,False,35.086,19.428,3.1159,0.2688,0.1673,-10.5013,20.5008,-5.0981,11.3154,177.42
1171,0,0,True,False,True,False,False,37.3135,15.1553,2.7931,0.277,0.1409,42.6178,24.4088,-8.6108,6.6237,151.793
1172,0,0,True,False,True,False,False,36.9615,17.321,2.7578,0.3109,0.186,13.3075,28.7525,-6.0589,9.4668,195.439
1173,0,0,True,False,True,False,False,20.5321,15.3265,2.4829,0.4803,0.2582,21.9631,14.7728,9.8037,44.9,207.691
1174,1,0,False,False,False,False,True,52.1729,43.5335,2.8921,0.3026,0.1583,75.2285,-22.9855,-30.3114,66.511,262.97
1175,0,0,True,False,True,False,False,25.5161,15.2353,2.5472,0.3376,0.1716,-6.0177,-15.7745,5.9165,6.024,175.886
1176,0,0,True,False,True,False,False,21.2266,7.0072,2.1055,0.7059,0.3804,-23.8636,-11.0435,-6.2892,24.434,262.641
1177,1,0,False,False,False,False,True,21.6367,10.7785,2.5192,0.5688,0.3041,13.5325,-16.1441,7.3029,69.7619,119.687
1178,1,1,True,True,False,False,False,29.5321,13.4738,2.5676,0.3978,0.2152,38.6563,13.5948,7.3248,79.375,196.192
1179,1,0,False,False,False,False,True,25.1217,0.0,2.2799,0.7244,0.4383,25.4328,16.6693,-0.0001,48.5825,242.515
1180,0,0,True,False,True,False,False,62.9894,22.0828,3.1191,0.2258,0.1167,-85.7793,48.0384,19.2514,7.652,245.997
1181,1,0,False,False,False,False,True,121.7113,57.343,3.1357,0.2242,0.091,83.8548,125.162,24.685,10.1712,285.6077
1182,0,0,True,False,True,False,False,20.9445,7.127,1.9978,0.7035,0.3568,-24.5181,-9.5235,-6.1163,53.159,44.6987
1183,0,0,True,False,True,False,False,90.9146,33.2279,3.4884,0.2075,0.1233,4.2173,60.9262,-17.9418,7.4612,330.435
1184,0,0,True,False,True,False,False,62.8232,21.3416,3.1161,0.2641,0.1412,68.038,51.3203,-16.5534,5.672,249.962
1185,0,0,True,False,True,False,False,12.7537,11.6192,2.2999,0.7218,0.3784,15.3379,-6.9668,11.2703,80.0642,47.017
1186,0,0,True,False,True,False,False,81.5058,23.5413,3.1749,0.2627,0.1581,-93.5937,54.3659,-12.1594,8.5332,248.42
1187,1,0,False,False,False,False,True,23.6296,14.8565,2.6707,0.4184,0.2529,7.0439,12.0273,11.2332,23.3977,219.937
1188,0,0,True,False,True,False,False,22.706,10.3376,2.3075,0.5616,0.2931,31.5418,-15.9242,-6.6103,13.228,238.17
1189,1,1,True,True,False,False,False,30.2099,9.4568,2.6522,0.49,0.3241,-4.7695,20.2562,4.2779,37.396,134.895
1190,0,1,False,False,False,True,False,44.5422,26.3072,3.0133,0.1629,0.082,-18.3504,-14.0598,-10.5406,67.7603,98.7475
1191,0,0,True,False,True,False,False,75.596,13.0069,2.8354,0.2805,0.1833,-113.87,44.7505,-7.5942,5.9909,248.281
1192,0,0,True,False,True,False,False,56.8961,16.6032,2.9786,0.2437,0.1234,-13.4388,50.8119,12.2418,1.38,248.061
1193,1,1,True,True,False,False,False,112.902,56.9442,3.3568,0.2599,0.1814,-2.5354,116.248,-38.315,73.2598,319.659
1194,1,1,True,True,False,False,False,27.5293,12.5033,2.5647,0.4305,0.2411,28.7824,19.8347,6.8376,60.636,182.86
1195,1,1,True,True,False,False,False,28.5649,14.5312,2.5551,0.4345,0.2354,-11.1828,-14.3936,-11.9782,50.1338,130.194
1196,0,0,True,False,True,False,False,20.6089,7.1467,2.1973,0.7365,0.3778,23.2209,11.468,-5.8253,36.0741,129.046
1197,0,0,True,False,True,False,False,93.7755,25.2669,2.9863,0.3333,0.2121,-54.232,40.2131,11.3208,3.097,329.22
1198,0,0,True,False,True,False,False,21.3521,16.4104,2.6263,0.3853,0.2139,-24.5247,-13.1007,6.2545,2.933,133.72
1199,0,0,True,False,True,False,False,34.8365,24.8605,2.9834,0.24,0.1397,22.2503,23.8099,-10.5547,10.4413,130.472
1200,1,0,False,False,False,False,True,67.4856,24.014,2.9403,0.3018,0.1888,-67.8714,-27.6509,-15.8637,39.7288,293.295
1201,1,1,True,True,False,False,False,70.1992,14.5718,2.5065,0.3115,0.1573,79.3039,51.5888,10.4645,53.881,57.1306
1202,0,0,True,False,True,False,False,25.4394,15.1214,2.6112,0.4357,0.2411,13.266,16.2796,-2.4174,3.9221,219.292
1203,0,0,True,False,True,False,False,13.1681,10.7534,2.1477,0.7758,0.4448,14.1059,-0.9633,-11.2967,28.175,93.3325
1204,1,1,True,True,False,False,False,21.8391,6.8034,2.2135,0.7095,0.3823,-24.6112,-9.9776,6.6066,84.4291,245.89
1205,0,0,True,False,True,False,False,85.2739,26.7041,3.4605,0.2518,0.139,-15.3867,43.9824,14.3523,2.176,324.139
1206,0,0,True,False,True,False,False,39.6308,16.3212,3.1149,0.287,0.15,3.3051,21.604,-5.4977,3.026,161.4
1207,1,1,True,True,False,False,False,150.3933,73.1013,2.7085,0.2683,0.1785,-238.5789,151.6986,92.9326,42.0937,239.0954
1208,1,1,True,True,False,False,False,62.1168,17.5698,3.0822,0.2424,0.1245,-38.4544,-47.373,-11.0282,29.379,195.946
1209,0,0,True,False,True,False,False,74.7378,19.2336,3.0934,0.2452,0.1367,73.6665,75.3194,-11.1982,4.5935,211.81
1210,0,0,True,False,True,False,False,35.9534,31.5107,3.3495,0.2482,0.1241,20.624,33.4197,-7.8103,12.941,74.4644
1211,0,0,True,False,True,False,False,47.0554,10.3331,2.3738,0.5243,0.2685,-44.1325,-29.7325,9.547,18.374,189.998
1212,0,0,True,False,True,False,False,20.0044,11.0652,2.2788,0.6737,0.45,13.7202,19.7044,-9.9991,59.473,197.584
1213,0,0,True,False,True,False,False,24.2462,19.1157,2.8392,0.3273,0.1644,2.7627,16.4395,-6.85,25.7863,91.159
1214,0,0,True,False,True,False,False,13.4055,10.3837,2.1833,0.8,0.423,-14.5528,-4.2589,11.8453,49.667,124.402
1215,0,0,True,False,True,False,False,19.6579,9.5752,2.3802,0.6375,0.4271,-4.614,14.7369,9.9906,63.8383,168.508
1216,1,1,True,True,False,False,False,56.5578,48.6038,3.2653,0.1596,0.0915,-6.4467,-43.9431,-36.0663,57.104,40.7657
1217,0,0,True,False,True,False,False,93.4214,17.8618,3.1178,0.1899,0.1087,-54.5623,85.6221,-6.0429,7.6036,307.538
1218,0,0,True,False,True,False,False,16.0952,11.4597,2.2788,0.6158,0.3974,0.6879,-3.1813,-7.8056,32.5307,186.921
1219,1,1,True,True,False,False,False,44.4845,13.9986,2.7619,0.3183,0.1964,18.3608,26.1503,-2.1074,78.462,203.951
1220,0,1,False,False,False,True,False,25.9034,12.1401,2.4564,0.4126,0.2325,34.8238,12.3815,-5.1151,34.0048,89.8237
1221,0,0,True,False,True,False,False,57.2207,23.6817,3.1356,0.3044,0.1701,-54.8221,-20.7558,-19.5585,3.2171,307.225
1222,1,0,False,False,False,False,True,16.2721,11.4997,2.382,0.6017,0.3589,-2.4045,6.0009,6.8902,25.4875,201.869
1223,0,0,True,False,True,False,False,24.5037,15.9261,2.5205,0.4223,0.2247,-9.5675,-18.9287,-6.0403,12.0755,104.378
1224,1,0,False,False,False,False,True,27.5851,15.7422,2.3064,0.4545,0.2364,4.1964,21.1661,7.7114,13.7471,149.2705
1225,1,1,True,True,False,False,False,162.1211,42.7781,3.1793,0.1804,0.1218,-186.5479,-114.016,29.1666,77.0084,116.691
1226,1,0,False,False,False,False,True,91.1155,20.9876,3.2055,0.1975,0.1,31.7866,56.2955,7.0787,32.0834,300.513
1227,0,1,False,False,False,True,False,26.52,7.0751,2.3324,0.6047,0.3698,10.2403,15.1124,-4.3881,82.1614,233.695
1228,0,0,True,False,True,False,False,65.1592,17.5971,3.2588,0.2034,0.1122,66.0501,44.7499,-14.4724,1.345,196.86
1229,1,0,False,False,False,False,True,19.7131,7.9518,2.5179,0.5078,0.288,-6.4052,-9.1431,-5.7197,41.5306,173.5266
1230,1,1,True,True,False,False,False,29.8424,11.0503,2.2857,0.4764,0.2834,-3.9082,-16.1008,-8.3781,62.5605,142.3577
1231,0,0,True,False,True,False,False,83.7773,30.013,3.2508,0.2621,0.1328,4.5313,-34.015,15.6984,3.2282,335.267
1232,0,0,True,False,True,False,False,28.7894,14.1681,2.6101,0.3877,0.2172,-39.8549,-7.5508,8.5703,15.6309,98.7841
1233,0,1,False,False,False,True,False,21.1155,7.0711,2.1508,0.6996,0.364,-24.429,-9.8554,-6.2284,49.707,167.443
1234,0,0,True,False,True,False,False,73.0436,28.8003,3.6143,0.1172,0.0633,42.1409,60.5361,16.2279,1.611,223.916
1235,0,0,True,False,True,False,False,16.5162,11.044,2.3263,0.6604,0.375,-4.6093,7.7221,-7.8583,24.0178,230.687
1236,1,1,True,True,False,False,False,129.5264,32.9089,2.9308,0.3107,0.1603,84.324,129.0292,-29.6836,83.88,74.7435
1237,0,0,True,False,True,False,False,24.336,19.5091,2.6628,0.3913,0.2141,-7.237,-14.6566,18.6587,49.742,125.914
1238,1,1,True,True,False,False,False,140.1735,17.9349,2.9503,0.3898,0.2133,102.4029,108.1108,-17.2382,50.6208,127.1683
1239,1,0,False,False,False,False,True,36.7918,6.9047,2.5653,0.5381,0.2987,-3.0188,23.0511,-1.3905,3.6592,86.7851
1240,0,0,True,False,True,False,False,23.2097,19.4279,2.7251,0.3823,0.2269,11.7908,20.3361,-7.0757,24.8586,168.656
1241,1,0,False,False,False,False,True,25.7351,9.5793,2.7412,0.5898,0.3058,30.9741,16.6231,-2.7698,88.6277,165.783
1242,1,0,False,False,False,False,True,22.8019,0.0,2.055,0.7401,0.4185,0.0,0.0,-10.7059,12.199,79.7426
1243,0,0,True,False,True,False,False,22.4155,16.3549,2.5763,0.4748,0.2851,-4.1728,8.8698,9.9436,89.9155,131.98
1244,0,0,True,False,True,False,False,31.276,12.5048,2.5581,0.4315,0.231,34.3106,9.6042,-3.9887,18.7509,186.873
1245,0,0,True,False,True,False,False,12.9432,11.2194,2.0737,0.7426,0.4262,14.6779,-7.1385,10.3084,89.7459,155.369
1246,0,0,True,False,True,False,False,94.7947,30.5758,3.2155,0.1802,0.0953,6.2878,-31.1087,-17.1446,0.4788,335.399
1247,0,0,True,False,True,False,False,62.5506,34.2142,3.9139,0.1311,0.0686,64.4961,57.6459,-23.1977,8.974,182.689
1248,1,0,False,False,False,False,True,52.5016,9.5828,2.9462,0.3645,0.2077,10.6706,36.1845,7.3558,32.658,195.911
1249,0,0,True,False,True,False,False,13.3106,10.3383,2.1658,0.7986,0.4676,13.6042,6.0074,11.4066,7.035,163.036
1250,1,0,False,False,False,False,True,79.4345,11.5257,3.1433,0.2408,0.1219,33.5341,39.966,-10.3594,15.9883,160.674
1251,0,0,True,False,True,False,False,52.735,12.6817,2.6561,0.5563,0.3609,-64.5213,32.0105,11.6103,8.9282,277.766
1252,1,1,True,True,False,False,False,78.6022,16.852,3.0445,0.2735,0.144,17.914,69.495,-19.1926,43.552,208.574
1253,0,0,True,False,True,False,False,81.2835,30.3354,3.5357,0.1599,0.0931,16.8591,73.5514,-18.3815,2.695,254.938
1254,1,0,False,False,False,False,True,19.4865,7.3947,2.5058,0.7551,0.4321,-2.3691,8.6595,4.5933,9.768,181.37
1255,0,0,True,False,True,False,False,28.7399,6.2873,2.3139,0.6456,0.4102,29.3165,21.5648,-4.4403,19.7509,177.942
1256,1,0,False,False,False,False,True,18.337,7.3265,2.1527,0.7812,0.4365,10.1189,-1.9289,14.5637,17.4926,103.0762
1257,1,0,False,False,False,False,True,137.2154,24.3122,2.8536,0.4993,0.3525,-119.3725,-89.309,14.2088,9.9849,398.0057
1258,1,0,False,False,False,False,True,26.3861,15.1486,2.7889,0.4163,0.2447,8.0143,21.5488,-9.4032,52.18,211.481
1259,1,1,True,True,False,False,False,97.3859,45.1858,3.8734,0.0957,0.0504,61.3107,73.4191,-36.4356,32.302,185.712
1260,1,0,False,False,False,False,True,36.269,28.2955,2.7586,0.2847,0.1392,-81.3588,27.0922,18.8731,19.6183,267.8709
1261,0,0,True,False,True,False,False,38.3174,19.4342,2.9462,0.2105,0.1138,11.4503,-11.9383,-10.765,11.258,226.958
1262,0,0,True,False,True,False,False,27.6075,26.4077,2.9472,0.2507,0.1429,8.1399,20.4556,-14.8525,31.557,72.3307
1263,0,0,True,False,True,False,False,78.1114,25.8038,3.2918,0.2763,0.156,-19.7842,49.6372,16.7028,8.8309,316.558
1264,1,0,False,False,False,False,True,40.4431,19.3387,2.8919,0.3039,0.1497,34.1887,-8.1638,-5.984,3.3124,111.9501
1265,1,0,False,False,False,False,True,75.8509,13.6915,3.0963,0.3277,0.2201,-17.5876,65.2814,5.4779,13.2984,323.6263
1266,0,0,True,False,True,False,False,28.5827,22.8996,2.9678,0.2574,0.1513,7.1813,8.1298,9.1307,24.825,123.0
1267,0,0,True,False,True,False,False,23.0372,7.4659,2.5132,0.7301,0.3819,14.4851,7.8437,-4.1482,37.469,212.49
1268,0,0,True,False,True,False,False,80.4811,36.5072,3.2006,0.2042,0.1194,52.3146,59.1177,33.1995,1.536,268.733
1269,0,0,True,False,True,False,False,67.8471,23.3169,3.1067,0.2456,0.1334,91.1437,49.6572,15.9699,0.8502,287.433
1270,0,0,True,False,True,False,False,50.4829,25.9699,3.3194,0.1941,0.1133,32.1193,39.0162,-18.1839,22.471,141.601
1271,1,0,False,False,False,False,True,23.3913,11.2116,2.816,0.4598,0.2663,-3.2584,-8.4222,5.3094,79.8372,60.869
1272,0,0,True,False,True,False,False,28.1534,15.2526,2.6739,0.4492,0.2405,29.7938,19.5613,-10.6057,31.6513,224.942
1273,0,0,True,False,True,False,False,13.0752,10.4034,2.1319,0.7823,0.5055,12.7827,5.8317,-9.5705,56.4494,166.803
1274,0,0,True,False,True,False,False,31.8536,15.1511,2.5347,0.3679,0.2088,32.1326,21.1783,6.4599,2.004,242.24
1275,1,1,True,True,False,False,False,140.02,105.344,4.409,0.0457,0.0244,-107.141,-105.334,-112.089,86.3308,66.3019
1276,0,0,True,False,True,False,False,20.0767,17.614,2.6238,0.4614,0.2961,-3.3615,-13.8349,15.7854,71.363,121.292
1277,1,0,False,False,False,False,True,57.0238,23.9562,3.2678,0.1911,0.0974,14.6428,45.77,7.4105,14.005,178.182
1278,1,1,True,True,False,False,False,121.6825,82.8631,3.1495,0.2632,0.1427,57.2025,-61.0469,58.1906,69.5071,367.5839
1279,0,0,True,False,True,False,False,19.6725,15.1829,2.4409,0.4674,0.2844,1.9267,-10.2248,7.5065,8.625,161.304
1280,1,0,False,False,False,False,True,25.884,13.1,2.4665,0.542,0.3671,21.9257,15.3739,-3.9416,0.7943,126.7956
1281,0,0,True,False,True,False,False,29.3867,18.6769,2.6345,0.3875,0.21,19.1175,22.48,-7.8413,16.874,205.283
1282,0,0,True,False,True,False,False,58.0216,25.4482,3.1546,0.1709,0.0907,-32.5491,-44.2358,17.3529,3.131,183.871
1283,1,1,True,True,False,False,False,115.524,27.1455,3.1543,0.2593,0.148,-172.656,108.1819,8.9205,34.0787,290.8101
1284,0,0,True,False,True,False,False,33.2899,19.0664,2.8319,0.2975,0.1672,-8.9952,18.6582,-10.9033,14.19,215.749
1285,0,0,True,False,True,False,False,19.4247,13.4496,2.5447,0.5678,0.3609,-3.2619,15.1521,10.0745,68.1324,234.56
1286,0,0,True,False,True,False,False,38.2407,14.7608,2.73,0.3557,0.1853,-42.045,-20.474,7.3276,3.9659,203.657
1287,1,0,False,False,False,False,True,50.7195,12.1569,2.6498,0.4166,0.2318,30.2989,45.4964,-11.1641,14.33,235.664
1288,1,1,True,True,False,False,False,103.3298,78.7427,3.9179,0.1365,0.0785,-26.9567,-50.451,29.2239,85.9291,386.6087
1289,0,0,True,False,True,False,False,23.0429,18.0175,2.7324,0.3296,0.1769,-6.7698,-13.864,10.4222,0.326,175.716
1290,0,0,True,False,True,False,False,94.9356,33.6608,3.746,0.1522,0.0791,-72.5239,68.8893,-16.8476,2.649,349.252
