index,y_true,y_pred,correct,tp,tn,fp,fn,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
2146,1,0,False,False,False,False,True,29.1454,14.6984,2.643,0.4141,0.2582,-25.2748,-25.6863,12.0643,18.9218,208.133
2147,0,0,True,False,True,False,False,96.7066,32.0713,3.9526,0.1296,0.0652,-40.0193,76.0843,17.6898,0.849,288.849
2148,1,1,True,True,False,False,False,103.557,36.5982,2.8866,0.3965,0.2306,-52.8348,-112.3856,-10.2923,50.6146,266.4057
2149,0,0,True,False,True,False,False,30.2844,14.2297,2.7292,0.3993,0.2062,11.3609,24.8447,-7.1478,3.1825,61.0088
2150,0,0,True,False,True,False,False,77.7137,28.0408,3.1989,0.2479,0.1382,-13.7509,66.8555,-21.8082,15.5424,306.642
2151,0,0,True,False,True,False,False,28.2866,6.7738,2.1959,0.586,0.2962,-7.1484,-17.522,1.2828,36.5127,274.118
2152,1,1,True,True,False,False,False,81.7713,16.212,3.1441,0.2813,0.164,-0.177,43.0976,-16.0866,46.672,58.6144
2153,0,0,True,False,True,False,False,76.2191,25.5172,3.5086,0.2257,0.1164,-103.605,34.0064,-17.2773,1.1725,277.488
2154,0,0,True,False,True,False,False,25.1536,16.1568,2.6484,0.3865,0.2393,4.6969,21.2042,8.4416,23.479,159.54
2155,0,0,True,False,True,False,False,30.4306,21.2721,2.9701,0.3192,0.1644,-1.8203,-13.407,-15.461,0.5273,194.829
2156,0,0,True,False,True,False,False,38.2724,15.6283,2.9047,0.4047,0.2235,-59.0244,24.2217,10.6781,0.378,271.433
2157,1,1,True,True,False,False,False,34.5932,9.9816,2.6123,0.464,0.2576,-15.6014,-29.8757,10.8064,67.5928,227.792
2158,0,1,False,False,False,True,False,28.1075,16.6515,2.7059,0.4114,0.2392,26.5774,18.9105,7.0052,43.177,55.5549
2159,0,0,True,False,True,False,False,44.5474,23.3574,3.3005,0.2148,0.1229,15.947,31.0484,-10.0874,0.154,181.784
2160,0,0,True,False,True,False,False,91.4389,28.1738,3.58,0.2488,0.1361,-18.2016,-43.5379,-24.0957,1.088,402.724
2161,1,0,False,False,False,False,True,23.5333,15.0319,2.6253,0.4976,0.2927,-2.7887,20.3183,9.3425,16.392,183.989
2162,1,1,True,True,False,False,False,102.9478,56.5431,3.4098,0.1532,0.0758,108.9337,101.2472,29.2795,87.2815,118.618
2163,0,0,True,False,True,False,False,41.3532,19.7374,2.7466,0.3692,0.2106,-45.4706,-11.5435,-17.3627,4.09,296.447
2164,1,0,False,False,False,False,True,15.688,11.6747,2.4624,0.6069,0.319,4.6594,-7.0918,4.921,18.6683,87.4693
2165,1,1,True,True,False,False,False,49.3296,23.319,2.9009,0.1985,0.1137,12.0481,-32.4222,13.7545,14.048,69.9318
2166,0,0,True,False,True,False,False,53.6822,22.0666,2.8479,0.3989,0.2732,-35.3479,-14.1855,-24.5615,0.164,295.107
2167,0,0,True,False,True,False,False,18.3365,10.6044,2.1399,0.529,0.2717,24.8514,7.2312,2.9184,25.8546,171.877
2168,0,0,True,False,True,False,False,26.1326,18.5898,2.5211,0.3524,0.1883,20.9308,-17.7381,-6.7491,32.28,167.964
2169,1,1,True,True,False,False,False,60.6713,25.5656,2.8254,0.3916,0.228,56.2707,33.9634,-12.2984,2.2138,82.8309
2170,0,0,True,False,True,False,False,61.8847,30.7737,3.3599,0.2327,0.1164,43.1582,52.6065,23.8603,0.0235,277.323
2171,0,0,True,False,True,False,False,34.092,11.0162,2.6781,0.4323,0.2403,27.7823,17.0989,11.865,1.517,207.855
2172,1,0,False,False,False,False,True,27.5492,6.6931,2.4914,0.6419,0.3855,12.8989,14.4105,5.2811,13.968,207.396
2173,0,0,True,False,True,False,False,20.8079,11.8039,2.3971,0.509,0.2986,-1.3538,10.29,11.4076,66.158,66.2116
2174,0,0,True,False,True,False,False,28.4434,12.1562,2.4346,0.3787,0.193,24.1115,21.7119,-8.8176,2.976,250.944
2175,0,0,True,False,True,False,False,88.9912,20.9955,3.1874,0.2975,0.1848,-15.3969,75.3921,19.2461,1.121,346.192
2176,0,0,True,False,True,False,False,21.1505,7.0203,2.1688,0.7119,0.3831,-23.6547,-11.3333,6.2385,29.3485,237.31
2177,0,0,True,False,True,False,False,71.0207,27.6918,3.1945,0.2038,0.1083,53.7932,38.473,-21.5379,1.904,293.954
2178,1,1,True,True,False,False,False,125.748,45.7545,3.1707,0.299,0.1792,-69.1855,-110.114,-22.1891,6.949,260.528
2179,1,1,True,True,False,False,False,186.925,116.872,4.165,0.0682,0.0362,-145.119,-179.701,-97.705,49.6546,209.075
2180,1,1,True,True,False,False,False,41.9009,26.0508,3.0441,0.1867,0.0851,-29.7769,13.2337,23.1148,80.4293,177.7574
2181,0,0,True,False,True,False,False,38.8888,9.1549,2.4495,0.5648,0.3037,32.6871,-22.5105,5.205,28.6994,222.013
2182,0,0,True,False,True,False,False,68.6236,36.4003,3.8632,0.1133,0.0569,40.9586,53.6392,20.7744,3.3842,207.298
2183,0,0,True,False,True,False,False,37.5288,18.976,2.975,0.2352,0.1266,21.8879,21.3864,-7.2892,16.2846,216.761
2184,1,0,False,False,False,False,True,23.4942,10.9288,2.6604,0.5749,0.3464,-0.715,-21.919,9.0141,82.964,41.1838
2185,1,1,True,True,False,False,False,29.6823,21.9488,2.6147,0.5073,0.335,-13.8653,-23.2324,-14.0536,88.587,145.9518
2186,0,0,True,False,True,False,False,98.484,28.6089,4.014,0.1099,0.0551,29.4484,81.7236,20.7354,0.637,284.779
2187,1,0,False,False,False,False,True,94.7763,61.4016,3.4689,0.1459,0.1014,-45.57,-47.2513,-38.1709,3.8208,362.2807
2188,1,1,True,True,False,False,False,158.6957,73.4606,2.9615,0.2008,0.1045,10.7277,158.8019,47.8393,51.5,242.2319
2189,1,0,False,False,False,False,True,12.9801,10.8815,2.4175,0.7457,0.4723,-13.697,6.0371,-7.0019,30.803,78.2618
2190,0,0,True,False,True,False,False,23.8305,8.5612,2.4014,0.6548,0.3988,-26.4887,-10.6839,9.6172,9.3104,213.813
2191,0,0,True,False,True,False,False,54.8142,22.468,2.9892,0.3147,0.2107,-74.4167,35.0013,-13.6334,3.8937,254.67
2192,0,1,False,False,False,True,False,38.5073,22.6766,2.8494,0.2348,0.1195,28.823,17.7287,14.5938,25.519,60.2772
2193,1,0,False,False,False,False,True,22.8168,15.1381,2.6871,0.483,0.3155,-19.4802,-13.0207,7.7971,51.93,189.24
2194,1,1,True,True,False,False,False,35.5161,6.8851,2.7108,0.3854,0.1927,-35.3077,-20.3923,-7.8218,79.9914,67.0511
2195,0,0,True,False,True,False,False,32.7981,19.0193,2.73,0.3557,0.2207,24.4236,16.265,11.1378,0.2188,154.899
2196,0,0,True,False,True,False,False,61.6586,13.8909,2.6702,0.4145,0.2147,32.4753,58.5706,10.0235,8.609,171.802
2197,0,0,True,False,True,False,False,54.0435,15.6395,2.891,0.3252,0.1677,34.8228,49.3437,12.3841,9.0974,281.65
2198,0,0,True,False,True,False,False,57.0139,30.3512,3.474,0.1867,0.0989,-8.8212,-41.8256,20.638,2.6075,207.457
2199,1,0,False,False,False,False,True,27.0715,14.5224,2.5187,0.5157,0.2731,23.8234,18.5975,-6.9849,12.5387,185.4123
2200,1,1,True,True,False,False,False,23.3777,1.4962,2.5881,0.8786,0.4769,2.3891,2.0856,17.369,81.7357,137.2634
2201,0,0,True,False,True,False,False,17.2258,7.4328,2.2753,0.7958,0.5597,1.0168,3.3196,4.7063,49.9518,84.9872
2202,1,1,True,True,False,False,False,59.8426,12.2739,2.9484,0.2736,0.1481,-53.5094,31.717,-8.2839,55.9801,199.671
2203,1,1,True,True,False,False,False,33.456,30.5016,2.8633,0.4384,0.2664,29.8716,24.8192,-9.6527,67.25,179.527
2204,0,0,True,False,True,False,False,29.1556,12.5696,2.5441,0.5257,0.27,-9.3565,21.4041,10.0929,1.925,216.048
2205,0,0,True,False,True,False,False,33.9347,10.8862,2.5328,0.4047,0.2155,-25.0369,-23.1659,3.492,0.334,132.907
2206,0,0,True,False,True,False,False,29.4822,12.0109,2.7193,0.4847,0.2929,10.4875,-18.2966,5.0949,76.3219,27.9532
2207,0,0,True,False,True,False,False,18.7096,16.1954,2.4556,0.5534,0.352,17.2286,19.9471,-3.847,71.004,54.3992
2208,1,1,True,True,False,False,False,137.155,60.4155,3.4747,0.0969,0.0498,-68.492,-115.415,66.0016,24.9674,93.6126
2209,0,0,True,False,True,False,False,29.054,25.8172,3.0193,0.2611,0.143,7.3167,23.9303,18.8811,31.0087,99.172
2210,0,0,True,False,True,False,False,77.6261,22.7467,3.1982,0.1761,0.0915,31.2745,63.3317,17.4256,9.526,240.038
2211,0,0,True,False,True,False,False,45.041,21.7446,3.2604,0.2092,0.1156,28.9406,18.7778,13.4478,11.531,206.449
2212,0,0,True,False,True,False,False,46.0913,23.0717,3.1092,0.2496,0.1248,55.5406,37.6313,13.4235,7.9276,280.058
2213,0,0,True,False,True,False,False,26.0277,11.4154,2.5502,0.4535,0.2662,32.0472,18.2394,-1.7166,0.6419,140.188
2214,0,0,True,False,True,False,False,116.741,30.9644,2.9557,0.34,0.2386,-41.5767,-102.561,12.9299,2.334,339.714
2215,0,0,True,False,True,False,False,23.153,21.0028,2.8065,0.3622,0.2006,28.0575,19.6679,16.5609,27.621,78.7331
2216,0,1,False,False,False,True,False,45.0329,32.2789,3.4412,0.1781,0.0892,1.7996,37.3241,18.4874,38.027,65.7594
2217,0,1,False,False,False,True,False,27.9177,21.0394,2.6269,0.3329,0.1688,9.5282,22.2612,15.5846,48.484,90.9682
2218,0,0,True,False,True,False,False,38.2411,15.8063,2.9063,0.2605,0.1445,18.0123,16.6159,3.7254,13.963,223.689
2219,0,0,True,False,True,False,False,88.1997,22.1223,3.1931,0.1679,0.0862,10.1997,77.8023,3.5625,12.3059,226.814
2220,0,0,True,False,True,False,False,49.6601,22.0999,3.1746,0.3017,0.1843,17.9069,-25.4435,8.9821,5.4509,197.243
2221,0,0,True,False,True,False,False,21.023,10.3653,2.2455,0.5795,0.3324,-4.6042,16.4509,8.5136,26.38,152.15
2222,1,0,False,False,False,False,True,63.9326,31.039,3.3938,0.2443,0.1254,49.2973,59.7712,-11.0097,33.194,273.419
2223,1,0,False,False,False,False,True,71.6786,35.8227,3.4123,0.3189,0.167,-81.2506,-60.976,-28.0723,27.2898,374.667
2224,0,0,True,False,True,False,False,20.3675,10.4812,2.2304,0.6118,0.35,-5.3881,16.5079,7.8064,86.1169,34.6583
2225,0,0,True,False,True,False,False,26.4671,18.2015,2.5826,0.4183,0.2105,-0.3083,21.9674,13.9648,73.0349,71.9308
2226,0,1,False,False,False,True,False,23.481,20.2189,2.5617,0.4856,0.3306,12.2016,10.827,16.7935,71.603,134.735
2227,0,0,True,False,True,False,False,55.8381,15.9545,2.9472,0.2191,0.1237,-16.0614,22.5488,-4.5357,6.1374,228.722
2228,0,0,True,False,True,False,False,20.8936,7.1692,2.07,0.6809,0.3532,0.2502,-4.9255,6.0936,53.587,43.9599
2229,0,0,True,False,True,False,False,36.254,21.817,3.0249,0.2436,0.1261,-4.6575,-16.3958,11.8976,5.16,209.993
2230,1,1,True,True,False,False,False,105.2088,36.4719,2.8359,0.2296,0.1285,-5.771,-86.6187,-14.5813,29.8981,137.5851
2231,0,0,True,False,True,False,False,72.802,22.0162,3.2564,0.1956,0.0984,12.3841,69.1551,15.2273,1.068,227.686
2232,0,0,True,False,True,False,False,37.593,16.7365,2.9605,0.3133,0.1714,30.7254,25.8026,11.4176,1.2879,138.887
2233,1,1,True,True,False,False,False,90.4367,82.5906,3.189,0.3479,0.213,4.6697,-116.6638,41.5347,46.163,363.0987
2234,0,0,True,False,True,False,False,21.4822,6.9123,2.1383,0.6982,0.3891,23.8235,11.3333,-6.4328,13.7252,132.253
2235,0,1,False,False,False,True,False,38.5934,23.4096,2.7767,0.2391,0.138,51.0509,-24.1166,-16.1042,26.9788,73.3844
2236,1,1,True,True,False,False,False,25.5431,7.6108,2.4285,0.5078,0.3196,10.3282,-8.0852,-8.6794,35.4068,73.9748
2237,1,0,False,False,False,False,True,90.0481,13.9973,3.1377,0.2466,0.1413,-101.4084,35.1786,-4.0346,3.509,217.2128
2238,0,1,False,False,False,True,False,21.0331,10.7539,2.1875,0.5844,0.3019,-5.7763,17.4986,7.4097,54.931,132.156
2239,1,0,False,False,False,False,True,21.3634,12.7614,2.5031,0.5746,0.2967,9.3287,17.2963,-9.1588,18.1,200.566
2240,0,0,True,False,True,False,False,32.7643,20.1371,2.8331,0.2746,0.1476,-32.2521,-30.0399,-10.2736,6.2504,228.147
2241,0,0,True,False,True,False,False,18.4188,10.4122,2.3032,0.5871,0.306,23.4078,9.6154,4.9907,4.5866,205.73
2242,0,0,True,False,True,False,False,73.1035,18.8031,3.2934,0.284,0.1672,39.8379,66.3971,-8.083,0.613,236.575
2243,0,0,True,False,True,False,False,28.4655,9.5459,2.4526,0.4868,0.2452,-41.3301,17.8354,-3.0449,4.6337,197.098
2244,1,0,False,False,False,False,True,84.2719,28.9583,2.6772,0.3701,0.2093,-31.3787,-80.5427,18.5167,14.638,318.129
2245,0,0,True,False,True,False,False,23.7486,14.3036,2.5359,0.4454,0.2489,7.857,13.3769,-6.3338,41.11,176.651
2246,0,0,True,False,True,False,False,28.6808,12.9785,2.5484,0.3932,0.2362,-1.6727,-10.4705,-3.6762,5.8695,104.39
2247,1,0,False,False,False,False,True,108.138,54.8564,3.2102,0.1676,0.0903,-7.9373,-56.6559,-29.3564,7.212,322.644
2248,1,1,True,True,False,False,False,65.4779,30.3383,2.5308,0.3505,0.1959,-30.6422,-63.524,-19.5296,66.7994,113.792
2249,0,0,True,False,True,False,False,51.9672,18.3654,3.1425,0.2722,0.148,40.672,51.5228,4.8777,2.3446,223.278
2250,0,0,True,False,True,False,False,90.0058,33.8737,3.6342,0.1333,0.0686,43.3035,78.6621,36.1917,2.058,180.799
2251,1,0,False,False,False,False,True,22.9856,15.0295,2.5557,0.4538,0.2556,29.2969,-22.28,-13.3814,63.1867,222.9236
2252,1,1,True,True,False,False,False,68.7977,31.4546,3.1931,0.1686,0.0862,-22.99,-57.447,26.4655,37.027,96.5962
2253,0,0,True,False,True,False,False,81.382,30.4853,3.786,0.1688,0.0862,-56.9508,67.6181,16.2233,2.9274,284.594
2254,1,1,True,True,False,False,False,71.3341,22.0743,3.7242,0.1212,0.1116,-45.2497,-59.6576,16.6974,57.6328,153.9082
2255,0,0,True,False,True,False,False,61.2341,12.9794,2.941,0.3391,0.2079,44.0743,53.679,-9.7994,5.7324,146.189
2256,1,0,False,False,False,False,True,19.775,17.6141,2.5198,0.4955,0.2885,2.272,-13.0171,17.4728,12.734,135.079
2257,1,0,False,False,False,False,True,35.5737,19.334,2.549,0.3672,0.2161,22.0318,18.9915,-15.24,40.4613,167.851
2258,0,0,True,False,True,False,False,88.0004,37.8465,3.4222,0.1963,0.1152,-7.5609,73.5133,26.4195,5.397,355.599
2259,1,0,False,False,False,False,True,24.0751,15.5448,2.635,0.3986,0.2051,11.5412,13.5736,10.4314,25.081,138.319
2260,0,0,True,False,True,False,False,29.0311,11.6158,2.3414,0.5194,0.3257,33.9504,14.3539,6.8154,15.802,227.164
2261,0,0,True,False,True,False,False,12.8,11.5562,2.0774,0.728,0.3724,-15.1368,5.1334,11.5975,12.23,45.7994
2262,0,0,True,False,True,False,False,23.6261,14.3355,2.6707,0.4418,0.2487,17.3929,6.9804,7.1168,10.738,201.391
2263,0,0,True,False,True,False,False,40.9772,22.1263,2.9162,0.2523,0.1474,9.6277,8.3364,18.4596,7.2427,195.102
2264,0,0,True,False,True,False,False,24.0622,16.89,2.705,0.3925,0.2554,-9.7228,-15.0203,9.47,8.065,158.02
2265,1,1,True,True,False,False,False,162.889,101.529,3.5138,0.0962,0.0492,78.8704,150.729,88.6735,26.352,177.565
2266,0,0,True,False,True,False,False,38.2285,18.7394,2.899,0.2801,0.1634,27.1665,31.6882,9.4953,23.28,128.97
2267,0,1,False,False,False,True,False,23.3601,17.863,2.2999,0.4361,0.2281,-25.7814,-11.9629,-8.402,62.949,99.3695
2268,0,0,True,False,True,False,False,56.6694,17.9775,2.9151,0.2468,0.1283,39.7039,56.5003,-10.8655,16.9157,251.415
2269,1,0,False,False,False,False,True,108.8426,27.6965,3.3677,0.2469,0.1419,-112.0059,75.7484,-22.6554,25.8674,322.3517
2270,0,0,True,False,True,False,False,20.3131,14.9422,2.3838,0.4463,0.2624,0.4564,-6.377,-3.9695,37.287,230.014
2271,1,1,True,True,False,False,False,59.341,8.7617,2.9275,0.3274,0.1613,55.431,39.6433,-6.1347,52.0191,83.3273
2272,0,0,True,False,True,False,False,45.1147,16.6948,2.9652,0.3434,0.2118,29.5606,45.5756,-6.0603,12.2356,223.843
2273,0,0,True,False,True,False,False,25.7782,11.2053,2.5099,0.5595,0.3725,4.6601,21.0159,-10.127,8.288,123.181
2274,1,1,True,True,False,False,False,42.0666,12.75,2.8839,0.2965,0.1509,-16.5753,21.1264,6.2743,55.937,47.9252
2275,0,0,True,False,True,False,False,22.2045,11.463,2.4935,0.565,0.2969,13.5584,19.4675,-6.3232,0.3559,63.8236
2276,1,1,True,True,False,False,False,179.965,146.529,3.5626,0.156,0.0839,-128.974,-207.837,-127.11,78.073,282.717
2277,0,0,True,False,True,False,False,99.7874,40.143,4.1202,0.0916,0.0461,102.663,88.835,-6.6098,0.2545,299.367
2278,0,0,True,False,True,False,False,13.0339,11.1611,2.081,0.7552,0.3942,14.9112,-4.3689,11.7397,86.3258,84.3041
2279,0,1,False,False,False,True,False,24.3237,16.9759,2.6684,0.397,0.2436,3.0799,21.8963,8.8449,53.3158,120.405
2280,0,0,True,False,True,False,False,23.472,18.9753,2.6821,0.4345,0.2651,8.4304,15.0366,15.1225,6.279,217.769
2281,0,0,True,False,True,False,False,28.3371,24.9896,2.968,0.3337,0.19,27.1233,22.0479,-15.7731,7.208,107.15
2282,1,0,False,False,False,False,True,58.3776,30.9426,2.9381,0.3073,0.2181,-33.5336,49.1103,25.2206,22.8748,301.6376
2283,0,0,True,False,True,False,False,146.654,22.0517,3.0185,0.1687,0.0858,121.24,134.783,-15.8498,8.201,259.954
2284,0,0,True,False,True,False,False,35.0935,14.411,2.6532,0.4267,0.2211,35.2548,9.6713,10.4039,7.5143,193.408
2285,1,1,True,True,False,False,False,58.7459,17.0866,2.8142,0.4156,0.283,-38.1095,-44.5255,-9.029,36.363,204.628
2286,1,0,False,False,False,False,True,76.2773,28.4018,2.888,0.4118,0.2128,68.0222,56.0183,24.7618,11.8216,303.9442
2287,0,0,True,False,True,False,False,26.7604,16.6151,2.5065,0.4829,0.2695,-19.225,-14.5471,8.6584,23.959,128.879
2288,1,0,False,False,False,False,True,29.4396,20.4049,2.7712,0.3793,0.2108,1.5983,24.6059,-11.0959,2.898,263.367
2289,0,0,True,False,True,False,False,40.6129,23.8845,3.0147,0.289,0.1648,2.5821,24.4365,-18.286,19.312,184.776
2290,1,1,True,True,False,False,False,237.3091,103.8581,3.3312,0.1541,0.0534,-30.272,-132.5013,-82.2478,79.0902,171.7382
2291,0,0,True,False,True,False,False,27.6162,18.0869,2.6309,0.3275,0.186,-11.8881,-13.0222,6.0149,85.521,72.3563
2292,0,1,False,False,False,True,False,18.8573,11.9122,2.3793,0.5511,0.3779,1.2665,-8.0744,11.3681,88.8278,111.74
2293,0,0,True,False,True,False,False,35.4147,10.6983,2.5198,0.4502,0.2372,30.7171,18.5386,9.5446,10.524,152.165
2294,0,0,True,False,True,False,False,35.8767,20.4244,2.8558,0.2495,0.1415,22.65,25.2081,6.8881,3.348,129.844
2295,0,0,True,False,True,False,False,27.0691,11.0807,2.4955,0.4537,0.2923,8.4642,15.1443,4.0944,15.9689,224.57
2296,1,0,False,False,False,False,True,18.7913,12.854,2.541,0.5928,0.4101,9.5258,16.0255,8.3794,62.735,240.409
2297,0,0,True,False,True,False,False,39.089,26.253,3.2334,0.1969,0.1224,8.9864,19.5241,-2.9127,18.9796,164.936
2298,1,1,True,True,False,False,False,126.242,99.4705,3.9511,0.1433,0.0811,-75.4809,-59.6187,22.9211,60.931,368.565
2299,1,0,False,False,False,False,True,116.935,28.2944,2.933,0.3337,0.1779,87.0188,-100.593,-27.9089,39.109,389.579
2300,1,1,True,True,False,False,False,24.3356,12.2325,2.5105,0.466,0.2731,8.4297,16.1253,5.8151,81.6645,142.984
2301,0,0,True,False,True,False,False,18.0731,11.5841,2.4125,0.5803,0.4313,-0.5062,6.9524,-11.5926,9.6089,256.911
2302,0,0,True,False,True,False,False,39.3744,21.4145,3.2118,0.2162,0.1084,-12.1703,18.1356,7.5088,4.823,155.243
2303,1,0,False,False,False,False,True,22.7536,11.4044,2.6021,0.5525,0.3937,4.7841,16.5941,10.0679,3.474,221.445
2304,0,0,True,False,True,False,False,87.3876,29.3532,3.6577,0.1223,0.0628,46.1759,107.705,-18.1224,5.6,177.608
2305,0,0,True,False,True,False,False,64.3343,17.4503,3.3917,0.2905,0.1743,-63.4087,46.0408,-10.0344,4.3085,298.41
2306,1,0,False,False,False,False,True,34.3959,12.7181,2.5275,0.4453,0.2266,14.7232,37.4839,-12.1595,40.7617,148.5089
2307,1,1,True,True,False,False,False,142.177,62.2637,3.1089,0.2335,0.1179,-105.193,-149.97,45.9173,64.802,222.395
2308,0,0,True,False,True,False,False,18.1313,7.4821,2.1746,0.7759,0.5117,-1.2575,4.6898,-2.9614,33.8342,182.888
2309,0,0,True,False,True,False,False,27.1388,21.2758,2.8156,0.3379,0.1766,-10.7681,23.5939,21.1059,30.825,117.54
2310,1,0,False,False,False,False,True,20.2577,11.4767,2.5002,0.5486,0.2778,29.6851,10.355,0.4195,55.1028,237.1088
2311,0,0,True,False,True,False,False,68.1693,29.6106,2.9605,0.2924,0.1824,-68.2229,38.9137,20.9574,3.585,262.112
2312,0,1,False,False,False,True,False,57.0949,46.725,3.9299,0.1334,0.0716,16.7474,53.8595,40.8924,24.826,78.1423
2313,0,0,True,False,True,False,False,23.8573,21.8826,2.7388,0.2847,0.1432,-1.6833,14.7515,-9.3657,16.4046,132.206
2314,1,1,True,True,False,False,False,141.2106,41.4153,3.3613,0.1257,0.0592,15.2441,122.1506,29.2775,70.5314,111.2982
2315,0,0,True,False,True,False,False,35.4559,14.0987,2.4533,0.3944,0.206,2.3575,17.7538,-14.9431,2.075,235.553
2316,1,1,True,True,False,False,False,227.0703,80.096,3.422,0.2318,0.1331,-180.9204,-198.7741,81.026,52.5227,220.4276
2317,1,0,False,False,False,False,True,31.2328,14.1452,2.6107,0.5454,0.3454,5.3276,12.9491,18.4301,44.5937,173.4713
2318,1,1,True,True,False,False,False,189.784,103.0273,4.3485,0.0716,0.0265,-194.2488,-143.8078,-60.1889,80.585,186.977
2319,0,0,True,False,True,False,False,35.6563,15.8711,2.5459,0.3898,0.2319,32.2604,22.5712,-12.6002,4.703,266.392
2320,0,1,False,False,False,True,False,26.7252,10.19,2.2844,0.4519,0.2416,12.426,20.1132,5.066,82.9372,182.541
2321,0,1,False,False,False,True,False,19.2617,17.9343,2.5792,0.4506,0.2516,-20.5137,-15.4653,-6.5563,48.5785,109.587
2322,0,0,True,False,True,False,False,33.8599,12.9093,2.5159,0.4451,0.2302,-51.8143,26.4262,2.5037,7.0281,204.82
2323,0,0,True,False,True,False,False,25.4578,9.9035,2.4417,0.5606,0.3309,27.3272,22.3187,-6.5701,3.363,158.25
2324,1,0,False,False,False,False,True,61.6991,12.3313,3.0035,0.2604,0.1548,88.3498,50.0728,7.6156,9.0509,212.5836
2325,0,0,True,False,True,False,False,35.1728,28.8254,2.8724,0.2871,0.1791,22.1049,21.8924,-21.9609,28.8991,122.023
2326,0,0,True,False,True,False,False,60.9711,10.7853,2.2227,0.521,0.2784,71.4028,-16.0089,-6.4054,20.8422,144.111
2327,1,0,False,False,False,False,True,20.0302,9.8235,2.5688,0.7206,0.4791,7.9487,16.3175,9.2826,24.3,177.565
2328,0,0,True,False,True,False,False,22.8206,0.0,2.1222,0.7774,0.3962,-4.7544,14.8232,0.0001,44.9245,183.953
2329,0,0,True,False,True,False,False,87.0114,34.6213,3.3763,0.2392,0.131,5.6917,-44.6859,-20.4095,1.776,343.14
2330,0,0,True,False,True,False,False,102.541,16.3516,2.8765,0.2326,0.1176,52.5975,95.2413,5.0013,2.7131,291.018
2331,0,0,True,False,True,False,False,31.1292,17.3212,2.7796,0.309,0.1769,20.1494,15.5476,-13.6267,5.722,229.417
2332,1,1,True,True,False,False,False,149.174,23.1835,3.1913,0.1687,0.0911,-108.606,64.0779,-6.1224,26.7396,242.437
2333,0,1,False,False,False,True,False,19.7969,7.3536,2.0952,0.747,0.4137,-2.4223,9.1781,-5.0206,77.4,195.272
2334,0,0,True,False,True,False,False,20.435,18.0164,2.6575,0.429,0.2409,16.1002,-13.9636,-14.0476,27.7485,231.706
2335,0,0,True,False,True,False,False,29.1545,19.347,2.639,0.3559,0.194,29.5673,22.4989,15.0365,23.197,202.71
2336,0,0,True,False,True,False,False,66.2685,19.0117,3.0599,0.2639,0.1468,42.5869,61.8558,-11.5079,8.811,230.594
2337,0,0,True,False,True,False,False,18.249,10.4383,2.2529,0.6034,0.3156,22.8063,10.1469,5.3027,15.8259,159.544
2338,0,0,True,False,True,False,False,22.2363,12.7012,2.5527,0.4678,0.2535,-9.572,8.4235,8.2337,52.2617,160.328
2339,1,1,True,True,False,False,False,75.0593,41.762,3.4546,0.1113,0.057,-7.4822,41.8155,-18.3559,51.4228,150.211
2340,0,0,True,False,True,False,False,21.5359,12.5372,2.3865,0.4641,0.2361,13.4757,13.6071,-9.9932,15.312,166.529
2341,0,0,True,False,True,False,False,90.9146,33.2279,3.4884,0.2075,0.1233,4.2173,60.9262,-17.9418,7.4612,330.435
2342,0,0,True,False,True,False,False,61.7836,19.4197,3.179,0.2397,0.1348,28.4396,52.7687,-9.8663,9.52,211.355
2343,1,0,False,False,False,False,True,94.5187,53.5252,3.4195,0.2801,0.1463,21.1295,-51.1575,46.3688,52.624,363.032
2344,0,0,True,False,True,False,False,28.4148,13.01,2.4778,0.5923,0.4409,28.2765,20.1871,10.6797,13.6965,136.651
2345,0,0,True,False,True,False,False,57.2207,23.6817,3.1356,0.3044,0.1701,-54.8221,-20.7558,-19.5585,3.2171,307.225
2346,1,1,True,True,False,False,False,127.9088,31.7282,3.0046,0.3839,0.2434,-68.7546,-80.2098,-23.7039,39.212,298.2361
2347,0,0,True,False,True,False,False,12.9548,11.3093,2.1804,0.7459,0.3795,15.0102,-3.7676,-11.761,66.059,119.261
2348,0,0,True,False,True,False,False,22.7217,19.7887,2.6112,0.4162,0.2142,3.9765,12.318,11.5767,39.6495,161.735
2349,0,0,True,False,True,False,False,34.6275,8.556,2.4601,0.5858,0.3588,38.4167,19.9181,6.58,1.67,235.162
2350,0,0,True,False,True,False,False,55.7401,24.7534,3.3886,0.2133,0.1342,45.2539,47.6811,14.87,1.7908,255.205
2351,0,0,True,False,True,False,False,66.5662,28.6046,3.5894,0.1552,0.0779,35.167,40.3408,20.895,0.4,261.59
2352,1,0,False,False,False,False,True,49.8695,25.5181,2.9912,0.4061,0.2832,-62.1517,19.4143,-23.0792,0.0097,299.322
2353,0,0,True,False,True,False,False,25.4474,17.2601,2.5815,0.4561,0.2294,11.7483,16.0879,-12.478,16.4371,217.774
2354,0,0,True,False,True,False,False,49.8634,17.8268,3.0026,0.1988,0.1009,-21.0563,15.4977,-11.3966,3.4411,129.146
2355,0,0,True,False,True,False,False,25.5138,12.2381,2.5658,0.4293,0.216,-23.3614,5.0327,8.735,13.114,200.452
2356,0,0,True,False,True,False,False,20.4837,6.8753,2.1414,0.7798,0.4513,20.3073,14.7353,5.6379,6.661,179.298
